artifact_group,relative_path,exists,bytes,rows,sha256,role,current_status
raw_access,temp/source_inventory.csv,1,67693,141,a0bad5ce262920774314ad3e05a75e9071eaae5610cd7d543c534cea36ab66ee,source inventory,present_nonempty
raw_access,temp/country_wave_screening.csv,1,2274103,1088,6cf0eaf8e1c1a1cbb0c2f59f20a72ce07af941c4fecf7edc32871fbeb72374c0,broad candidate country-wave screening,present_nonempty
raw_access,temp/manual_download_manifest.csv,1,18659,37,48188fae8711a69f65fa08b8e01eb279deb9c641f0864a69c95a35a474e4ac0c,manual raw-data access manifest,present_nonempty
raw_access,temp/manual_download_priority.csv,1,19339,37,9c79474e56d10145b6c75f0e3f51b67d86b9184494e99d3f8b682107af7a5f2f,ranked manual download priorities,present_nonempty
raw_access,temp/manual_download_file_checklist.csv,1,1097754,2000,f07b95ce620afea9619dbed38b1333b42c852234939210ee737502c4048cf15b,file/module checklist for manual downloads,present_nonempty
raw_access,temp/raw_download_intake_manifest.csv,1,33786,37,0c149b6adefc3bc172e80fdce3912f7ef04ce5b53a198a2426e92eefb5aa99da,raw-download intake target status,present_nonempty
raw_access,temp/raw_download_expected_files.csv,1,809856,1615,d480bf9b4bd9d710960b3c604b34b7441a012d1d46f3f007ce20bf7b0a9ee78c,expected raw files/modules,present_nonempty
raw_access,temp/public_external_raw_candidate_downloads.csv,1,2473,4,30cb9f778714aaf76aed8b180d2a9c71fab575dc55c0fc96bf47a1413256f761,public external raw candidate downloads,present_nonempty
raw_access,result/public_external_raw_candidate_download_summary.csv,1,472,5,350fe05a9f59c16a65d46991e59a8e8dbc7804815c562ae0a8bd2fd8f476e815,public external raw candidate download summary,present_nonempty
raw_access,report/public_external_raw_candidate_downloads.md,1,2360,33,7c4ea7ac78d092811a066e5a62100598ac8b3bf3b091cab76efbc0b3761ba688,public external raw candidate download report,present_nonempty
raw_access,temp/first_batch_raw_acquisition_checklist.csv,1,37588,10,d1baabdf32365afecc2c882ac470224f6f27ee8a9127ce16df184bbd81044178,first-batch raw acquisition checklist,present_nonempty
raw_access,temp/first_batch_raw_file_targets.csv,1,102198,183,7bf4709688e9f703b58a4def15093840099400c51041950960ac221af892f3ea,first-batch file/module targets,present_nonempty
raw_access,result/first_batch_raw_acquisition_summary.csv,1,1166,12,0aa6ae889040901a0d9a8b7d1ab757b08e64777c49ec9b5f68b90393baf05d2c,first-batch raw acquisition summary,present_nonempty
raw_access,report/first_batch_raw_acquisition_checklist.md,1,14221,143,fe4f69fe0dce4b287f6fb51bcf1a62db840110f6a9df1c7a28ef6c97a2edc12f,first-batch raw acquisition report,present_nonempty
raw_access,temp/first_batch_official_raw_access_probe.csv,1,21229,10,bb18ba680b17d9e3a54bf1609a68ef5066bf973968cdef272c9c54579b6e4b4d,first-batch official raw access probe,present_nonempty
raw_access,result/first_batch_official_raw_access_summary.csv,1,619,6,b6a1efa273a5edbd6100b9cb17cf2cd3ecd29138c594580c51a0836216c132d9,first-batch official raw access summary,present_nonempty
raw_access,report/first_batch_official_raw_access_probe.md,1,3756,52,99fcf24d96ecc2d43a04223a611c709f5bbdc766e90467a516256828e03a0ef4,first-batch official raw access report,present_nonempty
raw_access,temp/first_batch_manual_download_handoff.csv,1,17702,10,193f2af368236b51f6bc22752a049a36a4fc964b1c76f5507a2ffb8050ec19c8,first-batch manual download handoff,present_nonempty
raw_access,temp/first_batch_manual_download_file_queue.csv,1,79746,143,e0a761b056121234a9feb47c393c2a8b1888063efeaed4613820933046b916c9,first-batch manual download file queue,present_nonempty
raw_access,result/first_batch_manual_download_handoff_summary.csv,1,1172,12,db14d5842cc0d75eb3b879e9f395d56d3bd4421883284d858266a399fafab40d,first-batch manual download handoff summary,present_nonempty
raw_access,report/first_batch_manual_download_handoff.md,1,19186,241,cc33bc1faa034fb7ffa6ce683f7c2bc74533bcb79a113a804d166a8518517276,first-batch manual download handoff report,present_nonempty
raw_access,temp/first_batch_public_documentation_audit.csv,1,59366,60,8b8c218f2a7f3b69ea71cba94284a42de70bb6dc9e9072905aaf7f1c0a1f6ac7,first-batch public documentation audit,present_nonempty
raw_access,result/first_batch_public_documentation_summary.csv,1,1419,16,5acf1ae4e52a2d5a61c295da125fcd2de75321076afcc1119290f9033d19630a,first-batch public documentation summary,present_nonempty
raw_access,report/first_batch_public_documentation_audit.md,1,4326,76,efe28730e57ae2749ecefa0b21158e68f973e1c2d041463c87e0d49222a5d808,first-batch public documentation report,present_nonempty
raw_access,temp/first_batch_file_source_traceability.csv,1,99236,143,993f7ccf881a3524051e87488f4b74dfce817e8c9612cad1e911d5df33177efd,first-batch file source traceability,present_nonempty
raw_access,result/first_batch_file_source_traceability_summary.csv,1,839,8,c00e30301653c48850d751afb0eca39202ad0236ab25e48c6cef7fff2518e575,first-batch file source traceability summary,present_nonempty
raw_access,report/first_batch_file_source_traceability.md,1,2166,43,3a6276d5f31d345936c15512e37f7f7149b4a64e2a41aff9e3db369c4aac93c2,first-batch file source traceability report,present_nonempty
raw_access,temp/first_batch_merge_key_lineage_plan.csv,1,23006,10,0b0490df31df7d288a092d6d39831d2df6024af4466dff251c2ae7c49419b0a6,first-batch merge-key lineage plan,present_nonempty
raw_access,temp/first_batch_merge_key_candidate_variables.csv,1,2371430,5112,ebcf84006716d876a91e3dd3d9388c229d100acbabcde6e34c65a5e21b587e96,first-batch merge-key candidate variables,present_nonempty
raw_access,result/first_batch_merge_key_lineage_summary.csv,1,1992,18,2b744f23f94c1c0a765f7d83e7376ef9e685891dd7357f182a9d72b26dcd9aa8,first-batch merge-key lineage summary,present_nonempty
raw_access,report/first_batch_merge_key_lineage_plan.md,1,9269,115,355f63a703f5b04194d8c1f7454c5646111caac2d970dee1a05729217cdfb3f5,first-batch merge-key lineage report,present_nonempty
raw_access,temp/first_batch_raw_value_key_audit.csv,1,332297,535,290b8ff72501d68d1f5927fb5936aca6723e43715cafd3408ae22a0da1970265,first-batch raw value audit,present_nonempty
raw_access,temp/first_batch_raw_merge_key_audit.csv,1,26028,56,cef740b1f033a68824fec97ec2af03f4b0e9a3ec06de8c24393f1b74948a8b74,first-batch raw merge-key audit,present_nonempty
raw_access,temp/first_batch_harmonization_value_audit_auto.csv,1,217984,431,f05d94c8666672d84faf2e8ee0a484d1eaf92063d84936cb2594d7806ef0d8c9,first-batch fail-closed auto harmonization value audit,present_nonempty
raw_access,result/first_batch_raw_value_key_summary.csv,1,2335,21,4747b1cb7a0dc9ca2a93b24a91401c44d7a56401ad8762e0eb9332a654701805,first-batch raw value/key audit summary,present_nonempty
raw_access,report/first_batch_raw_value_key_audit.md,1,11988,117,295a76699574e1edd98331a5ef11832d550eebdc5164c5086dfe2b05d1b92ae6,first-batch raw value/key audit report,present_nonempty
raw_verification,temp/alb2002_household_core_candidate.csv,1,2147406,3599,74ff56516153be28375951535959b75ee55e553378158cf863b89304a70d6878,ALB_2002 temp household core candidate,present_nonempty
raw_verification,temp/alb2002_household_core_merge_audit.csv,1,2261,7,250bf0413e26dd8bcb5a46b1f2e4427005a85d9cb62a8ae4ac48bc0a18ea9b32,ALB_2002 household core merge audit,present_nonempty
raw_verification,temp/alb2002_household_core_lineage.csv,1,2644,7,f8ea7bbb22f2e8fd414537cf39feb3fb49dcc341522409405907fcb86a7fed50,ALB_2002 household core lineage,present_nonempty
raw_verification,result/alb2002_household_core_candidate_summary.csv,1,3100,34,1060cdc733ff4e7f9461ec36eaba282751a4dc3488d916bd669717cd86686703,ALB_2002 household core candidate summary,present_nonempty
raw_verification,report/alb2002_household_core_merge_audit.md,1,8222,82,180dfae334af966a461ed332aeb46c7feb36cd5ecafeb4016fc2005876922df1,ALB_2002 household core merge audit report,present_nonempty
raw_verification,temp/alb2002_weight_design_evidence_audit.csv,1,6244,6,a2d22fd43257c3b30845ba620cc3b1b11c25edff4c3cd283398c15507d02d102,ALB_2002 weight/design evidence audit,present_nonempty
raw_verification,result/alb2002_weight_design_evidence_summary.csv,1,1305,11,7ccfd9411f3e5a813097a1fedc9f0d35d00b167ef78ac2bb5ab8631235a5517a,ALB_2002 weight/design evidence summary,present_nonempty
raw_verification,report/alb2002_weight_design_evidence_audit.md,1,4462,43,385d7b54a2ff1021cd9078cf71a287ac0c0c25bc2f6c9536c2785809da4feba6,ALB_2002 weight/design evidence report,present_nonempty
raw_verification,temp/source_snapshots/alb2002_worldbank_study_description_weight_design.html,1,114496,1515,2d8d869a05bc15ccace49525494e9474af3d8d8a9973d8d2829fae11ae8ef1e6,ALB_2002 official study-page source snapshot for weight/design audit,present_nonempty
raw_verification,temp/alb2002_sample_design_documentation_audit.csv,1,6961,7,88ac8c763076fec6c316276262230a753fc21a4fe1b18f69f426203f7f342f61,ALB_2002 official sample-design documentation audit,present_nonempty
raw_verification,result/alb2002_sample_design_documentation_summary.csv,1,2443,21,f2e4c163c6e6330a2c956d401545e49e16affa8fe05d9b261ec3387564ba02e3,ALB_2002 official sample-design documentation summary,present_nonempty
raw_verification,report/alb2002_sample_design_documentation_audit.md,1,5717,55,64dedce478a43c4441d51e4fcd2c606c0a4cfda055b6ba609bdfdee373894d9c,ALB_2002 official sample-design documentation report,present_nonempty
raw_verification,temp/source_snapshots/alb2002_basic_information_document_sample_design.pdf,1,363262,11164,0a6966f81d0595741f202c55cf4fbba0619fc2f9c078e10f4c7fd8304d3eb78f,ALB_2002 Basic Information PDF snapshot for sample-design audit,present_nonempty
raw_verification,temp/source_snapshots/alb2002_basic_information_document_sample_design.txt,1,175985,4820,a27e9da81b8d6123fe616a2eb92cb043d8494f309a55affbd9d671b60e77ca2a,ALB_2002 extracted Basic Information PDF text for sample-design audit,present_nonempty
climate_outcome,temp/alb2002_provisional_outcome_feasibility_audit.csv,1,15317,30,7b4eab86b6a6a45bd82d1549c5f22943efc4e936dbd3d1fad94540165967897e,ALB_2002 provisional outcome feasibility audit,present_nonempty
climate_outcome,result/alb2002_provisional_outcome_feasibility_summary.csv,1,1542,14,c8b5d9465dbf3d87d13db9d658039c4a7ddbd0b08cb67bf0c796b439eaa3a37a,ALB_2002 provisional outcome feasibility summary,present_nonempty
climate_outcome,report/alb2002_provisional_outcome_feasibility.md,1,6995,71,7038dd4622583cfefd8e2138486bebdd4485b92dd97b838e477e15d234513caf,ALB_2002 provisional outcome feasibility report,present_nonempty
climate_outcome,temp/alb2002_outcome_semantics_raw_value_audit.csv,1,40739,42,bf038a817389ecb52f9508d185012aa364558035cf529a33833407843c926249,ALB_2002 outcome semantics raw value audit,present_nonempty
climate_outcome,result/alb2002_outcome_semantics_raw_value_summary.csv,1,1501,13,1fedccb7fd695bea6a034902b9ff18f67d89a1474ec5c9e29f635b2144ffc525,ALB_2002 outcome semantics raw value summary,present_nonempty
climate_outcome,report/alb2002_outcome_semantics_raw_value_audit.md,1,20066,80,49a1b63413300badfd77e86ee92ef236ebf70c5e595d71408d038ddbcb34acd1,ALB_2002 outcome semantics raw value report,present_nonempty
climate_outcome,temp/alb2002_health_questionnaire_semantics_audit.csv,1,69339,65,d45c7c8d97f86fb8b0e1d5fe544da3cc5603b77530288f177d7688871be75c21,ALB_2002 health questionnaire semantics audit,present_nonempty
climate_outcome,result/alb2002_health_questionnaire_semantics_summary.csv,1,3665,28,7ca1fe7ba89f7c237c4ce0b43b37157fd57d755a86742076e64a8ae6a534568d,ALB_2002 health questionnaire semantics summary,present_nonempty
climate_outcome,report/alb2002_health_questionnaire_semantics_audit.md,1,24150,161,bab1af9871b5cab7dd17a2d1ee195c67b3ea9535877dab9a732e10466a0c8683,ALB_2002 health questionnaire semantics report,present_nonempty
climate_outcome,temp/alb2002_oop_aggregation_policy_audit.csv,1,12565,11,b3a80658ac11841bac158326e1d939256f7371be2d707122adb9e2b9de112620,ALB_2002 OOP aggregation policy audit,present_nonempty
climate_outcome,result/alb2002_oop_aggregation_policy_summary.csv,1,3006,23,0251a21381038c508f427a939dbfdc26e1ccc00320e770058335aadef6477023,ALB_2002 OOP aggregation policy summary,present_nonempty
climate_outcome,report/alb2002_oop_aggregation_policy_audit.md,1,7574,67,5fc83f2c1256c12c8d67436c594ccbe1562e926b3f503f39b3257883b5ae701b,ALB_2002 OOP aggregation policy report,present_nonempty
climate_outcome,temp/alb2002_skip_missing_semantics_audit.csv,1,15837,12,dfc7ecb08be726eb2bd8f9824032204f70facf67c2df9ad9b28ae7de23edecb8,ALB_2002 skip/missing semantics audit,present_nonempty
climate_outcome,result/alb2002_skip_missing_semantics_summary.csv,1,3116,24,bca3e6594a2bfa8c7872df848d7860ae10742b60206acc01e143f7ddb4fc23cb,ALB_2002 skip/missing semantics summary,present_nonempty
climate_outcome,report/alb2002_skip_missing_semantics_audit.md,1,7558,69,7338829d08f2c40586bb0b247e93ac0078d5acde68c3a5d700eb5902f77f072f,ALB_2002 skip/missing semantics report,present_nonempty
climate_outcome,temp/alb2002_oop_skip_value_decision_audit.csv,1,4769,5,7b0f9a962f51c49c3db9a5d45d06b0f67cde129063c24422264a24d98cc2e2b5,ALB_2002 OOP skip-value decision audit,present_nonempty
climate_outcome,result/alb2002_oop_skip_value_decision_summary.csv,1,2464,19,2c86b1e53fcb126f85ff1b24a0628e24fe4eec92fd44d951c3f5a31214efe7c2,ALB_2002 OOP skip-value decision summary,present_nonempty
climate_outcome,report/alb2002_oop_skip_value_decision_audit.md,1,4545,49,5789d5566a06847c61a68194968323727eccfa106f759c59dd4a35339b5fe56f,ALB_2002 OOP skip-value decision report,present_nonempty
climate_outcome,temp/alb2002_access_need_denominator_policy_audit.csv,1,70288,24,b6fcf3360f4d0f7fc208c40e0dd0950e8aab823abb971f5aa78ff775b9059e69,ALB_2002 access/need denominator policy audit,present_nonempty
climate_outcome,result/alb2002_access_need_denominator_policy_summary.csv,1,2802,24,2e2339245589410c86ebe722d46d3e74786fafd7e63f8ae1300ba8bbcd7e2476,ALB_2002 access/need denominator policy summary,present_nonempty
climate_outcome,report/alb2002_access_need_denominator_policy_audit.md,1,10424,82,f6f12c1ff7cda6ebae2a15a20fa839f08ba4094b9d4ebdfd2b8b40a07dc913d7,ALB_2002 access/need denominator policy report,present_nonempty
climate_outcome,temp/alb2002_consumption_sdg_denominator_policy_audit.csv,1,12734,14,0b0070fab951b0de5e98891fb3d57842c64841588dd10c5e19be0c40fb4b0100,ALB_2002 consumption/SDG denominator policy audit,present_nonempty
climate_outcome,result/alb2002_consumption_sdg_denominator_policy_summary.csv,1,3992,33,8838bad7682a7353f1aa91d28074dd0b94a07327993158e657f1e9a532738f29,ALB_2002 consumption/SDG denominator policy summary,present_nonempty
climate_outcome,report/alb2002_consumption_sdg_denominator_policy_audit.md,1,10693,114,9bea935a941dd508571c2e8ca05f136b3603f72b34659a6eac5f9b7ba378fbfb,ALB_2002 consumption/SDG denominator policy report,present_nonempty
climate_outcome,temp/alb2002_consumption_construction_source_audit.csv,1,7772,9,ce346149a442f8ad599d7649219fbbb4aab15de29279b637492978fc8c44d8da,ALB_2002 public consumption-construction source audit,present_nonempty
climate_outcome,result/alb2002_consumption_construction_source_summary.csv,1,1993,15,eef29e613ab005da000a70c62c3c61d96131238ec3449cd25838b91fd2c25a2e,ALB_2002 public consumption-construction source summary,present_nonempty
climate_outcome,report/alb2002_consumption_construction_source_audit.md,1,6177,59,19b33098da4496c7daec824d5fb27063b82949033809507ea1c2ee8a29350e83,ALB_2002 public consumption-construction source report,present_nonempty
climate_outcome,temp/alb2002_consumption_aggregate_metadata_crosswalk_audit.csv,1,11611,11,1ccbdc29e2f600b99c016fd302c9022cebf5515f254095830e21fcbfb0e152e0,ALB_2002 consumption aggregate metadata crosswalk audit,present_nonempty
climate_outcome,result/alb2002_consumption_aggregate_metadata_crosswalk_summary.csv,1,2953,20,8b1c1e1191ddceaa344f6a8596918285bccde08f013199a95ed784d34d6318d8,ALB_2002 consumption aggregate metadata crosswalk summary,present_nonempty
climate_outcome,report/alb2002_consumption_aggregate_metadata_crosswalk_audit.md,1,7145,67,31454799c5052f03ce68df8c023e70ec10478017789e07a269a3df2a7e015562,ALB_2002 consumption aggregate metadata crosswalk report,present_nonempty
climate_outcome,temp/alb2002_period_aligned_che_policy_audit.csv,1,3733,3,992f0352c2a94375c90e8eeced21ed3b77bf3c190fe855a84fdda26d2b37ca80,ALB_2002 period-aligned CHE policy audit,present_nonempty
climate_outcome,result/alb2002_period_aligned_che_policy_summary.csv,1,2323,17,911588225aeb68a84e046b311ff4ad73734022735fef26afaec68305266afbf2,ALB_2002 period-aligned CHE policy summary,present_nonempty
climate_outcome,report/alb2002_period_aligned_che_policy_audit.md,1,4406,45,6e07a9ae722eced6eb7241beb84b6d4d3a560a28c3e523b9b0961309c30c48ed,ALB_2002 period-aligned CHE policy report,present_nonempty
climate_outcome,temp/alb2002_che_candidate_household_outcomes.csv,1,2794215,3599,543f1f29f44fb3a2bf45850f75a7cca34da18ccaccabf29cf0affa62c61702dd,ALB_2002 temp-only household CHE candidate outcomes,present_nonempty
climate_outcome,temp/alb2002_che_candidate_outcome_lineage.csv,1,2716,6,9ac24ae966c664a504cd515d578b33a7390b1df2377680d0903193b28720dd44,ALB_2002 CHE candidate outcome lineage,present_nonempty
climate_outcome,result/alb2002_che_candidate_outcome_audit.csv,1,2698,4,61f41e7c974cddd0528ff71179af6f17f6a0e970f75221e80f64552a4efd5a1b,ALB_2002 CHE candidate outcome audit,present_nonempty
climate_outcome,result/alb2002_che_candidate_outcome_summary.csv,1,2053,19,33363c4c269b0b7c91af9e6226233811b5be111672eaebbb5678e15da38b92cf,ALB_2002 CHE candidate outcome summary,present_nonempty
