action_rank,dataset_idno,dataset,local_target_folder,expected_file_name,module_priority_role,candidate_categories,candidate_harmonized_variables,candidate_variable_count,candidate_raw_variables_examples,expected_file_status,present_matching_files,verification_action
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,HH_SEC_D,core_main_sample_module_candidate,demographics;health_expenditure;health_need_access;survey_design,age;care_sought;education;illness_or_injury_need;oop_health_expenditure;pid,14,hh_d13;hh_d15;hh_d04_1;hh_d04_2;hh_d12_1;hh_d12_2;hh_d48;hh_d49_1;hh_d49_2;hh_d49_3;indidy2;hh_d16,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,TZY2.HH.Consumption,core_main_sample_module_candidate,consumption;demographics;geography;health_need_access;survey_design,admin1_or_admin2;education;hhid;household_size;household_weight_or_person_weight;interview_date_or_survey_month;reason_not_sought_distance;rural;strata;total_consumption_or_income,14,expm;expmR;transport;transportR;region;urban;hhid_2008;hhweight;intmonth;quarter;strata;educa,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,COMSEC_CD,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;psu_or_cluster_id,11,cm_d04b;cm_d05bm;cm_d05by;cm_d06b;cm_d07b;id_01;id_02;id_03;id_04;cm_d01b1;cm_d01b2,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,COMSEC_CE,core_main_sample_module_candidate,demographics;geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;psu_or_cluster_id;sex;shock_module_variable,11,id_01;id_02;id_03;id_04;cm_e11;cm_e01;cm_e03;cm_e12;cm_e13;cm_e14;cm_e15,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,COMSEC_CI,core_main_sample_module_candidate,demographics;geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;asset_index_or_asset_variable;education;psu_or_cluster_id;sex;shock_module_variable,10,id_01;id_02;id_03;cm_i15d;id_04;cm_i02;cm_i11;cm_i13a;cm_i13c;cm_i16,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,HH_SEC_B,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;age;hhid;household_head_marker;pid;sex,10,hh_b26_2;hh_b26_3;hh_b28_2;hh_b28_3;hhid_2008;indidy2;hh_b02;hh_b05;hh_b13;hh_b16,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,COMSEC_CJ,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;household_weight_or_person_weight;psu_or_cluster_id,9,cm_j02a;cm_j02b;cm_j02c;id_01;id_02;id_03;cm_j01b;cm_j02b;id_04,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,AG_SEC2A,core_main_sample_module_candidate,geography;shocks,agriculture_livelihood;latitude_or_longitude;shock_module_variable,8,ag2a_09;ag2a_10;ag2a_04;ag2a_07;ag2a_08;ag2a_10;plotnum;y1plotnum,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,AG_SEC2B,core_main_sample_module_candidate,geography;shocks,agriculture_livelihood;latitude_or_longitude;shock_module_variable,8,ag2b_20;ag2b_21;ag2b_15;ag2b_16;ag2b_18;ag2b_19;ag2b_21;plotnum,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,HH_SEC_A,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;household_weight_or_person_weight;psu_or_cluster_id;rural;strata,8,district;region;ward;y2_rural;clusterid;ea;strataid;y2_weight,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,AG_SEC7B,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid,7,y2_hhid;ag7b_01;ag7b_06;ag7b_10;ag7b_11;ag7b_13;zaocode,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,COMSEC_CB,core_main_sample_module_candidate,geography;health_need_access;survey_design,admin1_or_admin2;psu_or_cluster_id;reason_not_sought_distance,6,cm_b02;cm_b03;id_01;id_02;id_03;id_04,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,AG_SEC7A,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid,5,y2_hhid;ag7a_06;ag7a_10;ag7a_11;ag7a_13,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,COMSEC_CG,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;psu_or_cluster_id,5,cm_g04;id_01;id_02;id_03;id_04,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,COMSEC_CA,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;psu_or_cluster_id,4,id_01;id_02;id_03;id_04,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,COMSEC_CF,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;psu_or_cluster_id,4,id_01;id_02;id_03;id_04,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,COMSEC_CH,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;psu_or_cluster_id,4,id_01;id_02;id_03;id_04,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,comsec_cc,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;psu_or_cluster_id,4,id_01;id_02;id_03;id_04,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,FS_J1,core_main_sample_module_candidate,survey_design,hhid,2,hhid;hhid_2008,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,FS_J3,core_main_sample_module_candidate,survey_design,hhid,2,hhid;hhid_2008,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,HH_SEC_U,core_main_sample_module_candidate,survey_design,household_weight_or_person_weight;pid,2,hh_u03;indidy2,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,AG_SEC10B,core_main_sample_module_candidate,survey_design,hhid,1,y2_hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,HH_SEC_H1,core_main_sample_module_candidate,survey_design,hhid,1,hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,AG_SEC5A,access_double_failure_module_candidate,health_need_access;shocks,agriculture_livelihood;reason_not_sought_distance;shock_module_variable,28,ag5a_15;ag5a_16;ag5a_17;ag5a_18;ag5a_19;ag5a_01;ag5a_01;ag5a_05;ag5a_07_1;ag5a_07_2;ag5a_10;ag5a_12_1,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,AG_SEC5B,access_double_failure_module_candidate,health_need_access;shocks,agriculture_livelihood;reason_not_sought_distance,25,ag5b_15;ag5b_16;ag5b_17;ag5b_18;ag5b_19;ag5b_01;ag5b_05;ag5b_07_1;ag5b_07_2;ag5b_10;ag5b_12_1;ag5b_12_2,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,AG_SEC4A,covariate_mechanism_or_design_module_candidate,shocks,agriculture_livelihood;shock_module_variable,23,ag4a_01;ag4a_02;ag4a_03;ag4a_04;ag4a_05;ag4a_06;ag4a_06;ag4a_07;ag4a_08;ag4a_08;ag4a_09;ag4a_11_1,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,AG_SEC4B,covariate_mechanism_or_design_module_candidate,shocks,agriculture_livelihood;shock_module_variable,23,ag4b_01;ag4b_02;ag4b_03;ag4b_04;ag4b_05;ag4b_06;ag4b_06;ag4b_07;ag4b_08;ag4b_08;ag4b_09;ag4b_11_1,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,HH_SEC_C,access_double_failure_module_candidate,demographics;health_need_access;survey_design,age;education;pid;reason_not_sought_distance,15,hh_c14;indidy2;hh_c04;hh_c07;hh_c17;hh_c28_1;hh_c28_2;hh_c28_3;hh_c28_4;hh_c28_5;hh_c28_6;hh_c28_7,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,HH_SEC_S,access_double_failure_module_candidate,demographics;health_need_access,age;asset_index_or_asset_variable;household_head_marker;illness_or_injury_need;sex,12,hh_s09;hh_s10;hh_s11_1;hh_s11_2;hh_s12_1;hh_s12_2;hh_s03;hh_s05;hh_s06_1;hh_s06_2;hh_s09;hh_s15,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,HH_SEC_P,covariate_mechanism_or_design_module_candidate,shocks,coping_borrowed,10,hh_p03;hh_p04;hh_p05;hh_p06;hh_p07;hh_p09;hh_p10_1;hh_p10_2;hh_p10_3;loancode,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,AG_SEC6A,covariate_mechanism_or_design_module_candidate,shocks,agriculture_livelihood;shock_module_variable,9,ag6a_01;ag6a_02;ag6a_05;ag6a_05;ag6a_06;ag6a_08;ag6a_09;plotnum;zaocode,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,AG_SEC6B,covariate_mechanism_or_design_module_candidate,shocks,agriculture_livelihood;shock_module_variable,9,ag6b_01;ag6b_02;ag6b_05;ag6b_05;ag6b_06;ag6b_08;ag6b_09;plotnum;zaocode,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,HH_SEC_R,covariate_mechanism_or_design_module_candidate,demographics;shocks,education;shock_module_variable,7,hh_r03;hh_r02;hh_r03;hh_r04;hh_r05_1;hh_r05_2;shockid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,AG_FILTERS,covariate_mechanism_or_design_module_candidate,shocks,agriculture_livelihood;shock_module_variable,6,ag09_01;ag2a_01;ag2a_01;ag2a_11;ag2a_12;ag2b_22,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,HH_SEC_V2,covariate_mechanism_or_design_module_candidate,shocks,agriculture_livelihood,6,hh_v201;hh_v202;hh_v203;hh_v204;hh_v205;hh_v206,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,AG_SEC11,access_double_failure_module_candidate,health_need_access;shocks,care_not_sought_reason;coping_borrowed,5,ag11_05;ag11_06;ag11_07;ag11_08;ag11_09,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,HH_SEC_J1,covariate_mechanism_or_design_module_candidate,demographics,asset_index_or_asset_variable,5,hh_j02;hh_j05;hh_j06;hh_j07;hh_j18,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
10,TZA_2010_NPS-R2_v03_M,"Tanzania - National Panel Survey 2010-2011, Wave 2 (2010-2011; TZA_2010_NPS-R2_v03_M)",temp/raw_downloads/TZA_2010_NPS-R2_v03_M/,AG_SEC09,covariate_mechanism_or_design_module_candidate,shocks,agriculture_livelihood,4,ag09_02_1;ag09_03;ag09_07;zaocode,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
