source_name,source_url_or_local_path,snapshot_date,file_name,field_name,field_label_if_available,possible_role,usable_for_july2022,missingness,notes,final_decision,n_rows_checked,sample_definition
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_StateUSAverages_Jan2022.csv,Reported Licensed Staffing Hours per Resident per Day,Reported Licensed Staffing Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_StateUSAverages_Jan2022.csv,Reported Total Nurse Staffing Hours per Resident per Day,Reported Total Nurse Staffing Hours per Resident per Day,reported_total_nurse_hprd_component,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,candidate_component,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_StateUSAverages_Jan2022.csv,Total number of nurse staff hours per resident per day on the weekend,Total number of nurse staff hours per resident per day on the weekend,reported_weekend_total_nurse_hprd_component,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,candidate_component,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_StateUSAverages_Jan2022.csv,Registered Nurse hours per resident per day on the weekend,Registered Nurse hours per resident per day on the weekend,candidate_context_field,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_StateUSAverages_Jan2022.csv,Reported Physical Therapist Staffing Hours per Resident Per Day,Reported Physical Therapist Staffing Hours per Resident Per Day,candidate_context_field,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_StateUSAverages_Jan2022.csv,Total nursing staff turnover,Total nursing staff turnover,staffing_turnover_component,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,candidate_component,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_StateUSAverages_Jan2022.csv,Registered Nurse turnover,Registered Nurse turnover,staffing_turnover_component,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,candidate_component,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_StateUSAverages_Jan2022.csv,Number of administrators who have left the nursing home,Number of administrators who have left the nursing home,staffing_turnover_component,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,candidate_component,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_StateUSAverages_Jan2022.csv,Case-Mix RN Staffing Hours per Resident per Day,Case-Mix RN Staffing Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_StateUSAverages_Jan2022.csv,Case-Mix Total Nurse Staffing Hours per Resident per Day,Case-Mix Total Nurse Staffing Hours per Resident per Day,case_mix_total_nurse_hprd_component,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,candidate_component,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/Skilled_Nursing_Facility_Quality_Reporting_Program_National_Data_Jan2022.csv,Score,Score,unrelated_score_field,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2022.csv,Score,Score,unrelated_score_field,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/Swing_Bed_SNF_data_Jan2022.csv,Score,Score,unrelated_score_field,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-04-27.zip,2022-04-27,nursing_homes_including_rehab_services_04_2022/FY_2022_SNF_VBP_Aggregate_Performance.csv,Range of Performance Scores,Range of Performance Scores,unrelated_score_field,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-04-27.zip,2022-04-27,nursing_homes_including_rehab_services_04_2022/FY_2022_SNF_VBP_Facility_Performance.csv,Achievement Score,Achievement Score,unrelated_score_field,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-04-27.zip,2022-04-27,nursing_homes_including_rehab_services_04_2022/FY_2022_SNF_VBP_Facility_Performance.csv,Footnote -- Achievement Score,Footnote -- Achievement Score,unrelated_score_field,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-04-27.zip,2022-04-27,nursing_homes_including_rehab_services_04_2022/FY_2022_SNF_VBP_Facility_Performance.csv,Improvement Score,Improvement Score,unrelated_score_field,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-04-27.zip,2022-04-27,nursing_homes_including_rehab_services_04_2022/FY_2022_SNF_VBP_Facility_Performance.csv,Footnote -- Improvement Score,Footnote -- Improvement Score,unrelated_score_field,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-04-27.zip,2022-04-27,nursing_homes_including_rehab_services_04_2022/FY_2022_SNF_VBP_Facility_Performance.csv,Performance Score,Performance Score,unrelated_score_field,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-04-27.zip,2022-04-27,nursing_homes_including_rehab_services_04_2022/FY_2022_SNF_VBP_Facility_Performance.csv,Footnote -- Performance Score,Footnote -- Performance Score,unrelated_score_field,no_not_july_snapshot,,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-04-27.zip,2022-04-27,nursing_homes_including_rehab_services_04_2022/NH_Primary_Data_Dictionary.xlsx::Revisions,202203,DataCollectionIntervals,candidate_context_field,no_not_july_snapshot,,"202203 | DataCollectionIntervals | No changes to file structure. Row added for staffing turnover, with Measure Code ""STAFFING_TURNOVER"" and Measure Description ""Reporting Period for Nursing Home Staff Turnover Measures."" Measure Code for ""Reporting Period for Nursing Home Staffing Measures"" updated from ""STAFFING"" to ""STAFFING_LEVELS"" to differentiate from Turnover time periods. |  |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-04-27.zip,2022-04-27,nursing_homes_including_rehab_services_04_2022/NH_Primary_Data_Dictionary.xlsx::Revisions,202201,ProviderInfo,candidate_context_field,no_not_july_snapshot,,"202201 | ProviderInfo | Added 8 new columns: ""Total number of nurse staff hours per resident per day on the weekend"", ""Registered Nurse hours per resident per day on the weekend"", ""Total nursing staff turnover"", ""Total nursing staff turnover footnote"", ""Registered Nurse turnover"", ""Registered Nurse turnover footnote"", ""Number of administrators who have left the nursing home"", ""Administrator turnover footnote"" |  |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-04-27.zip,2022-04-27,nursing_homes_including_rehab_services_04_2022/NH_Primary_Data_Dictionary.xlsx::Revisions,202201,StateUSAverages,candidate_context_field,no_not_july_snapshot,,"202201 | StateUSAverages | Added 5 new columns: ""Total number of nurse staff hours per resident per day on the weekend"", ""Registered Nurse hours per resident per day on the weekend"", ""Total nursing staff turnover"", ""Registered Nurse turnover"", ""Number of administrators who have left the nursing home"" |  |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
