download_priority_order,queue_role,country,wave,idno,requirement,source_profile,actual_member_name,variable_name,variable_role,raw_variable_label,has_value_labels,row_count,nonmissing_count,missing_count,distinct_nonmissing_count,duplicate_if_key_count,numeric_min,numeric_max,top_values,possible_missing_codes,detected_recall_period,detected_unit_or_scale,possible_skip_pattern,raw_profile_status,documentation_match_status,documentation_file_name,documentation_code_match,documentation_label_term_hits,documentation_context,mechanical_raw_check_decision,final_verification_decision,remaining_blocker,next_action
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,key_design_geography,aux3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,4591,4591,0,4591,0,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,unique_key_at_file_level,documented_by_variable_code,PH_W3_Household_Quest.pdf,hhid,,"HHID [ __ / __ / __ / __ / __ / __ ] CONFIDENTIAL Federal Republic of Nigeria National Bureau of Statistics Abuja, Nigeria GENERAL HOUSEHOLD SURVEY-PANEL Wave 3 (2015/16) Post-Harvest Visit Household Questionnaire THIS I",mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,key_design_geography,aux4.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,4582,4582,0,4582,0,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10008:1; 10009:1; 10010:1; 10011:1; 10012:1,,,,,unique_key_at_file_level,documented_by_variable_code,PH_W3_Household_Quest.pdf,hhid,,"HHID [ __ / __ / __ / __ / __ / __ ] CONFIDENTIAL Federal Republic of Nigeria National Bureau of Statistics Abuja, Nigeria GENERAL HOUSEHOLD SURVEY-PANEL Wave 3 (2015/16) Post-Harvest Visit Household Questionnaire THIS I",mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,key_design_geography,aux_round1.dta,ea,cluster_or_enumeration_area,Enumeration area,1,9169,9169,0,402,,0,7586,0=0. Moved:624; 634:74; 1354:59; 284:58; 18:58; 100:57; 526:52; 156:52; 516:52; 296:48,,,,,geography_variable_present_needs_linkage_review,weak_label_term_found_needs_manual_confirmation,,,area,,mechanical_geography_profile_pass_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm geography quality, displacement/admin route, and climate linkage level."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,key_design_geography,aux_round1.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,9169,9169,0,4610,4559,10001,370040,370018:2; 370019:2; 370020:2; 370021:2; 370022:2; 370023:2; 370024:2; 370025:2; 370009:2; 370010:2,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,PH_W3_Household_Quest.pdf,hhid,,"HHID [ __ / __ / __ / __ / __ / __ ] CONFIDENTIAL Federal Republic of Nigeria National Bureau of Statistics Abuja, Nigeria GENERAL HOUSEHOLD SURVEY-PANEL Wave 3 (2015/16) Post-Harvest Visit Household Questionnaire THIS I",mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,key_design_geography,aux_round2.dta,ea,cluster_or_enumeration_area,Enumeration area,1,9169,9169,0,402,,0,7586,0=0. Moved:624; 634:74; 1354:59; 18:58; 284:58; 100:57; 516:52; 526:52; 156:52; 296:48,,,,,geography_variable_present_needs_linkage_review,weak_label_term_found_needs_manual_confirmation,,,area,,mechanical_geography_profile_pass_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm geography quality, displacement/admin route, and climate linkage level."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,key_design_geography,aux_round2.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,9169,9169,0,4610,4559,10001,370040,370040:2; 10001:2; 360089:2; 360090:2; 370001:2; 370002:2; 370003:2; 370004:2; 370005:2; 370006:2,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,PH_W3_Household_Quest.pdf,hhid,,"HHID [ __ / __ / __ / __ / __ / __ ] CONFIDENTIAL Federal Republic of Nigeria National Bureau of Statistics Abuja, Nigeria GENERAL HOUSEHOLD SURVEY-PANEL Wave 3 (2015/16) Post-Harvest Visit Household Questionnaire THIS I",mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,key_design_geography,aux_round5.dta,ea,cluster_or_enumeration_area,Enumeration area,1,9169,9169,0,402,,0,7586,0=0. Moved:624; 634:74; 1354:59; 18:58; 284:58; 100:57; 516:52; 526:52; 156:52; 296:48,,,,,geography_variable_present_needs_linkage_review,weak_label_term_found_needs_manual_confirmation,,,area,,mechanical_geography_profile_pass_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm geography quality, displacement/admin route, and climate linkage level."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,key_design_geography,aux_round5.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,9169,9169,0,4610,4559,10001,370040,370040:2; 10001:2; 360089:2; 360090:2; 370001:2; 370002:2; 370003:2; 370004:2; 370005:2; 370006:2,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,PH_W3_Household_Quest.pdf,hhid,,"HHID [ __ / __ / __ / __ / __ / __ ] CONFIDENTIAL Federal Republic of Nigeria National Bureau of Statistics Abuja, Nigeria GENERAL HOUSEHOLD SURVEY-PANEL Wave 3 (2015/16) Post-Harvest Visit Household Questionnaire THIS I",mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,key_design_geography,aux_year1.dta,ea,cluster_or_enumeration_area,Enumeration area,1,4610,4579,31,402,,0,7586,0=0. Moved:329; 634:37; 284:29; 1354:29; 18:29; 100:28; 156:26; 516:26; 526:26; 296:24,,,,,geography_variable_present_needs_linkage_review,weak_label_term_found_needs_manual_confirmation,,,area,,mechanical_geography_profile_pass_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm geography quality, displacement/admin route, and climate linkage level."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,key_design_geography,aux_year1.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,4610,4610,0,4610,0,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,unique_key_at_file_level,documented_by_variable_code,PH_W3_Household_Quest.pdf,hhid,,"HHID [ __ / __ / __ / __ / __ / __ ] CONFIDENTIAL Federal Republic of Nigeria National Bureau of Statistics Abuja, Nigeria GENERAL HOUSEHOLD SURVEY-PANEL Wave 3 (2015/16) Post-Harvest Visit Household Questionnaire THIS I",mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,key_design_geography,aux_year2.dta,ea,cluster_or_enumeration_area,Enumeration area,1,4610,4579,31,402,,0,7586,0=0. Moved:329; 634:37; 284:29; 1354:29; 18:29; 100:28; 156:26; 516:26; 526:26; 296:24,,,,,geography_variable_present_needs_linkage_review,weak_label_term_found_needs_manual_confirmation,,,area,,mechanical_geography_profile_pass_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm geography quality, displacement/admin route, and climate linkage level."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,key_design_geography,aux_year2.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,4610,4610,0,4610,0,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,unique_key_at_file_level,documented_by_variable_code,PH_W3_Household_Quest.pdf,hhid,,"HHID [ __ / __ / __ / __ / __ / __ ] CONFIDENTIAL Federal Republic of Nigeria National Bureau of Statistics Abuja, Nigeria GENERAL HOUSEHOLD SURVEY-PANEL Wave 3 (2015/16) Post-Harvest Visit Household Questionnaire THIS I",mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,key_design_geography,aux_year3.dta,ea,cluster_or_enumeration_area,EA CODE,1,4611,4611,0,402,,0,7586,0=0. Moved:298; 634:37; 1354:30; 284:29; 100:29; 18:29; 156:26; 516:26; 526:26; 296:24,,,,,geography_variable_present_needs_linkage_review,not_found_in_local_pdf_text,,,,,mechanical_geography_profile_pass_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm geography quality, displacement/admin route, and climate linkage level."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,key_design_geography,aux_year3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,4611,4611,0,4611,0,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,unique_key_at_file_level,documented_by_variable_code,PH_W3_Household_Quest.pdf,hhid,,"HHID [ __ / __ / __ / __ / __ / __ ] CONFIDENTIAL Federal Republic of Nigeria National Bureau of Statistics Abuja, Nigeria GENERAL HOUSEHOLD SURVEY-PANEL Wave 3 (2015/16) Post-Harvest Visit Household Questionnaire THIS I",mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,key_design_geography,aux_year4.dta,ea,cluster_or_enumeration_area,EA CODE,1,4613,4611,2,402,,0,7586,0=0. Moved:298; 634:37; 1354:30; 100:29; 284:29; 18:29; 516:26; 526:26; 156:26; 296:24,,,,,geography_variable_present_needs_linkage_review,not_found_in_local_pdf_text,,,,,mechanical_geography_profile_pass_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm geography quality, displacement/admin route, and climate linkage level."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,key_design_geography,aux_year4.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,4613,4613,0,4613,0,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10008:1; 10009:1; 10010:1; 10011:1; 10012:1,,,,,unique_key_at_file_level,documented_by_variable_code,PH_W3_Household_Quest.pdf,hhid,,"HHID [ __ / __ / __ / __ / __ / __ ] CONFIDENTIAL Federal Republic of Nigeria National Bureau of Statistics Abuja, Nigeria GENERAL HOUSEHOLD SURVEY-PANEL Wave 3 (2015/16) Post-Harvest Visit Household Questionnaire THIS I",mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,key_design_geography,cons_agg_wave3_visit1.dta,ea,cluster_or_enumeration_area,Enumeration area,1,4590,4590,0,400,,0,7586,0=0. Moved:295; 634:37; 1354:30; 18:29; 284:29; 100:29; 156:26; 526:26; 516:26; 296:24,,,,,geography_variable_present_needs_linkage_review,weak_label_term_found_needs_manual_confirmation,,,area,,mechanical_geography_profile_pass_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm geography quality, displacement/admin route, and climate linkage level."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,key_design_geography,cons_agg_wave3_visit1.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,4590,4590,0,4590,0,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,unique_key_at_file_level,documented_by_variable_code,PH_W3_Household_Quest.pdf,hhid,,"HHID [ __ / __ / __ / __ / __ / __ ] CONFIDENTIAL Federal Republic of Nigeria National Bureau of Statistics Abuja, Nigeria GENERAL HOUSEHOLD SURVEY-PANEL Wave 3 (2015/16) Post-Harvest Visit Household Questionnaire THIS I",mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,key_design_geography,cons_agg_wave3_visit2.dta,ea,cluster_or_enumeration_area,Enumeration area,1,4579,4579,0,402,,0,7586,0=0. Moved:329; 634:37; 284:29; 1354:29; 18:29; 100:28; 156:26; 516:26; 526:26; 296:24,,,,,geography_variable_present_needs_linkage_review,weak_label_term_found_needs_manual_confirmation,,,area,,mechanical_geography_profile_pass_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm geography quality, displacement/admin route, and climate linkage level."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,key_design_geography,cons_agg_wave3_visit2.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,4579,4579,0,4579,0,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10008:1; 10009:1; 10010:1; 10011:1; 10012:1,,,,,unique_key_at_file_level,documented_by_variable_code,PH_W3_Household_Quest.pdf,hhid,,"HHID [ __ / __ / __ / __ / __ / __ ] CONFIDENTIAL Federal Republic of Nigeria National Bureau of Statistics Abuja, Nigeria GENERAL HOUSEHOLD SURVEY-PANEL Wave 3 (2015/16) Post-Harvest Visit Household Questionnaire THIS I",mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,key_design_geography,HHTrack.dta,ea,cluster_or_enumeration_area,EA CODE,0,5000,5000,0,411,,4,7586,634:40; 18:30; 516:30; 296:30; 526:30; 100:30; 390:30; 926:30; 1300:30; 156:30,,,,,geography_variable_present_needs_linkage_review,not_found_in_local_pdf_text,,,,,mechanical_geography_profile_pass_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm geography quality, displacement/admin route, and climate linkage level."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,key_design_geography,HHTrack.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,5000,5000,0,5000,0,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10007:1; 10008:1; 10009:1; 10010:1,,,,,unique_key_at_file_level,documented_by_variable_code,PH_W3_Household_Quest.pdf,hhid,,"HHID [ __ / __ / __ / __ / __ / __ ] CONFIDENTIAL Federal Republic of Nigeria National Bureau of Statistics Abuja, Nigeria GENERAL HOUSEHOLD SURVEY-PANEL Wave 3 (2015/16) Post-Harvest Visit Household Questionnaire THIS I",mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,key_design_geography,NGA_HouseholdGeovars_Y3.dta,ea,cluster_or_enumeration_area,EA CODE,1,4613,4612,1,402,,0,7586,0=0. Moved:339; 634:37; 1354:30; 18:29; 284:29; 100:28; 516:26; 526:26; 156:26; 296:24,,,,,geography_variable_present_needs_linkage_review,not_found_in_local_pdf_text,,,,,mechanical_geography_profile_pass_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm geography quality, displacement/admin route, and climate linkage level."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,key_design_geography,NGA_HouseholdGeovars_Y3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,0,4613,4613,0,4613,0,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,unique_key_at_file_level,documented_by_variable_code,PH_W3_Household_Quest.pdf,hhid,,"HHID [ __ / __ / __ / __ / __ / __ ] CONFIDENTIAL Federal Republic of Nigeria National Bureau of Statistics Abuja, Nigeria GENERAL HOUSEHOLD SURVEY-PANEL Wave 3 (2015/16) Post-Harvest Visit Household Questionnaire THIS I",mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,key_design_geography,NGA_PlotGeovariables_Y3.dta,ea,cluster_or_enumeration_area,EA CODE,1,5951,5951,0,333,,0,5180,0=0. Moved:198; 18:64; 60:61; 632:56; 1516:54; 526:51; 284:50; 364:50; 1040:42; 560:42,,,,,geography_variable_present_needs_linkage_review,not_found_in_local_pdf_text,,,,,mechanical_geography_profile_pass_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm geography quality, displacement/admin route, and climate linkage level."
