download_priority_order,queue_role,country,wave,idno,requirement,file_rank,file_id,file_name,file_description,candidate_variable_rows,strong_candidate_variable_rows,top_variable_names,official_metadata_status,raw_value_verification_status
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,survey_timing,1,F159,HH_SEC_C,"This file contains data from section C of the Household questionnaire - educational attainment, school characteristics, and expenditures.",3,0,hh_c08;hh_c10;hh_c30,official_public_metadata_file_candidate,not_raw_value_verified
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,survey_timing,2,F161,HH_SEC_E1,"This file contains data related to section E of the Household questionnaire - labor market participation during the last seven days, wage work, non-farm enterprise activity, and domestic ...",3,0,hh_e44;hh_e67;hh_e68,official_public_metadata_file_candidate,not_raw_value_verified
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,survey_timing,3,F157,HH_SEC_A,"This file contains data related to section A of the Household questionnaire - household identifier variables, weights, cluster identification strata identification, 2008/09 household id, ...",2,2,hh_a18_month;hh_a18_year,official_public_metadata_file_candidate,not_raw_value_verified
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,survey_timing,4,F160,HH_SEC_D,This file contains data related to section D of the Household questionnaire - general health status and utilization of health services.,2,0,hh_d05_1;hh_d05_2,official_public_metadata_file_candidate,not_raw_value_verified
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,survey_timing,5,F187,TZY1.HH.Consumption,Household consumption aggregate from year 1 (2008-2009).,1,1,intmonth,official_public_metadata_file_candidate,not_raw_value_verified
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,survey_timing,6,F188,TZY2.HH.Consumption,Household consumption aggregate from year 2.,1,1,intmonth,official_public_metadata_file_candidate,not_raw_value_verified
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,weights_and_design,1,F157,HH_SEC_A,"This file contains data related to section A of the Household questionnaire - household identifier variables, weights, cluster identification strata identification, 2008/09 household id, ...",2,2,strataid;y2_weight,official_public_metadata_file_candidate,not_raw_value_verified
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,weights_and_design,2,F187,TZY1.HH.Consumption,Household consumption aggregate from year 1 (2008-2009).,1,1,hhweight,official_public_metadata_file_candidate,not_raw_value_verified
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,weights_and_design,3,F188,TZY2.HH.Consumption,Household consumption aggregate from year 2.,1,1,hhweight,official_public_metadata_file_candidate,not_raw_value_verified
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,weights_and_design,4,F120,Plot.Geovariables_Y2,,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,weights_and_design,5,F189,HH.Geovariables_Y2,,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,weights_and_design,6,F121,COMSEC_CA,This file contains data related to section A of the Community questionnaire - presence of community information sharing items.,1,1,id_04,official_public_metadata_file_candidate,not_raw_value_verified
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,weights_and_design,7,F122,COMSEC_CB,"This file contains data related to section B of the Community questionnaire - availability of basic services, the name of the nearest provider and the distance to the location.",1,1,id_04,official_public_metadata_file_candidate,not_raw_value_verified
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,weights_and_design,8,F123,COMSEC_CD,This file contains data related to section D of the Community questionnaire - land use practices in the village and any notable changes in land ownership/appropriation.,1,1,id_04,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,climate_geography,1,F24,COM_SEC_A1A2.NSDstat,"Community identification information including region, district, ward, regional capital identifier, location of market price information, and enumeration area, as well as survey staff inf...",4,4,cm_lon_g;cm_lon_m;cm_lon_s;y3_cluster,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,climate_geography,2,F3,AG_SEC_2A.NSDstat,"Roster of all plots owned or cultivated by the household, including measurement information as calculated by GPS and farmer’s estimate, GPS coordinates, weather conditions at measurement,...",2,2,ag2a_06_3;ag2a_06_4,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,climate_geography,3,F23,AG_SEC_A.NSDstat,"Household location variables, unique within panel round household identification variables, date and time of interview, analytic weights, cluster identification, sampling strata identific...",2,2,ag_a04_1;ag_a04_2,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,climate_geography,4,F34,HH_SEC_A.NSDstat,"SECTION A: HOUSEHOLD IDENTIFICATION / SURVEY STAFF DETAILS Household location variables, unique within panel round household identification variables, date and time of interview, analytic...",2,2,hh_a04_1;hh_a04_2,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,climate_geography,5,F76,LF_SEC_A.NSDstat,"SECTION A: HOUSEHOLD IDENTIFICATION / SURVEY STAFF DETAILS Household location variables, unique within panel round household identification variables, date and time of interview, analytic...",2,2,lf_a04_1;lf_a04_2,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,consumption_or_income,1,F47,HH_SEC_K.NSDstat,"SECTION K: NON-FOOD EXPENDITURES – PAST ONE WEEK & ONE MONTH Total expenditure on non-food items during the last week or last month, including; public transportation, fuels, cellular phon...",6,6,hh_k01;hh_k02;hh_k03;itemcode;occ;y3_hhid,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,consumption_or_income,2,F48,HH_SEC_L.NSDstat,"SECTION L: NON-FOOD EXPENDITURES – PAST TWELVE MONTHS Total expenditure on non-food items during the past 12 months, including; household items, community contributions, fees and fines, m...",6,6,hh_l01;hh_l02;hh_l03;itemcode;occ;y3_hhid,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,health_need_and_access,1,F37,HH_SEC_D.NSDstat,"SECTION D: HEALTH General health status and utilization of health services; source and financing of health treatments /hospitalization, disaggregated health expenditures, bednet use, preg...",5,2,hh_d12_1;hh_d12_2;hh_d02;hh_d13;hh_d23,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,health_need_and_access,2,F32,ConsumptionNPS3.NSDstat,,2,0,health;healthR,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,health_need_and_access,3,F75,LF_SEC_13B.NSDstat,"SECTION 13B: FISH TRADING Costs associated with the fish trading are collected in this section, including amount spent by household on hired labour, transport, packaging, ice, and taxes.",2,0,costcode;costname,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,health_need_and_access,4,F40,HH_SEC_G.NSDstat,"SECTION G: SUBJECTIVE WELFARE Self-reported level of satisfaction with health, financial status, housing, job, services, and safety. Also includes perceived status at present, and as of 1...",1,0,hh_g03_5,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,health_need_and_access,5,F20,AG_SEC_11.NSDstat,"Detailed information on the number of farm implements and machinery used or owned by the household in the past 12 months along with associated value if sold, whether the item was used, re...",1,0,ag11_05,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,health_need_and_access,6,F25,COM_SEC_CB.NSDstat,Information on access to basic services in terms of distance and associated transportation costs for these services.,1,0,cm_b02,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,household_person_keys,1,F35,HH_SEC_B.NSDstat,"SECTION B: HOUSEHOLD MEMBER ROSTER Roster of household members, individual characteristics including: sex, age, relationship to the household head, panel member identification, presence i...",2,2,y2_hhid;y3_hhid,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,household_person_keys,2,F2,AG_SEC_01.NSDstat,"Key roster information only, including name, age, sex of household members as well as which member is the key respondent for the agricultural questionnaire.",1,1,y3_hhid,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,household_person_keys,3,F3,AG_SEC_2A.NSDstat,"Roster of all plots owned or cultivated by the household, including measurement information as calculated by GPS and farmer’s estimate, GPS coordinates, weather conditions at measurement,...",1,1,y3_hhid,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,household_person_keys,4,F4,AG_SEC_2B.NSDstat,"Roster of all plots owned or cultivated by the household, including measurement information as calculated by GPS and farmer’s estimate, GPS coordinates, weather conditions at measurement,...",1,1,y3_hhid,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,household_person_keys,5,F60,LF_NETWORK.NSDstat,"SECTION NETWORK Throughout the various sections of the agricultural questionnaire, there are questions that refer to persons outside the household that are involved in the agricultural pr...",1,1,y3_hhid,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,household_person_keys,6,F61,LF_SEC_01.NSDstat,"SECTION 01: HOUSEHOLD ROSTER Key roster information only, including name, age, sex of household members as well as which member is the key respondent for the agricultural questionnaire.",1,1,y3_hhid,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,household_person_keys,7,F15,AG_SEC_08.NSDstat,"Information is asked about amount of inputs redeemed from vouchers, household members that received the vouchers and how the inputs redeemed from vouchers were used by the household.",1,1,y3_hhid,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,household_person_keys,8,F20,AG_SEC_11.NSDstat,"Detailed information on the number of farm implements and machinery used or owned by the household in the past 12 months along with associated value if sold, whether the item was used, re...",1,1,y3_hhid,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,oop_health_expenditure,1,F37,HH_SEC_D.NSDstat,"SECTION D: HEALTH General health status and utilization of health services; source and financing of health treatments /hospitalization, disaggregated health expenditures, bednet use, preg...",12,12,hh_d05_1;hh_d05_2;hh_d07;hh_d08;hh_d09;hh_d13;hh_d15;hh_d20;hh_d01;hh_d02;hh_d03_1;hh_d03_2,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,survey_timing,1,F34,HH_SEC_A.NSDstat,"SECTION A: HOUSEHOLD IDENTIFICATION / SURVEY STAFF DETAILS Household location variables, unique within panel round household identification variables, date and time of interview, analytic...",4,4,hh_a18;hh_a18_1;hh_a18_2;hh_a18_3,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,survey_timing,2,F24,COM_SEC_A1A2.NSDstat,"Community identification information including region, district, ward, regional capital identifier, location of market price information, and enumeration area, as well as survey staff inf...",4,4,cm_a07;cm_a07_1;cm_a07_2;cm_a07_3,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,survey_timing,3,F23,AG_SEC_A.NSDstat,"Household location variables, unique within panel round household identification variables, date and time of interview, analytic weights, cluster identification, sampling strata identific...",2,2,ag_a13;ag_a12_1,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,survey_timing,4,F76,LF_SEC_A.NSDstat,"SECTION A: HOUSEHOLD IDENTIFICATION / SURVEY STAFF DETAILS Household location variables, unique within panel round household identification variables, date and time of interview, analytic...",1,1,lf_a13,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,survey_timing,5,F21,AG_SEC_12A.NSDstat,"Any extension services or advice that the household received for agricultural or livestock activities in the past 12 months through government extension, NGOs, Cooperative/Farmer’s Associ...",1,1,ag12a_07,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,weights_and_design,1,F34,HH_SEC_A.NSDstat,"SECTION A: HOUSEHOLD IDENTIFICATION / SURVEY STAFF DETAILS Household location variables, unique within panel round household identification variables, date and time of interview, analytic...",4,4,y3_weight;strataid;hh_a04_1;hh_a04_2,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,weights_and_design,2,F23,AG_SEC_A.NSDstat,"Household location variables, unique within panel round household identification variables, date and time of interview, analytic weights, cluster identification, sampling strata identific...",2,2,ag_a04_1;ag_a04_2,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,weights_and_design,3,F76,LF_SEC_A.NSDstat,"SECTION A: HOUSEHOLD IDENTIFICATION / SURVEY STAFF DETAILS Household location variables, unique within panel round household identification variables, date and time of interview, analytic...",2,2,lf_a04_1;lf_a04_2,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,weights_and_design,4,F31,COM_SEC_CG.NSDstat,"Records the local units used for certain items in the surveyed communities. Similar to Section CF, the information is collected both at the village level and the district capital area. Th...",2,2,cm_g_weight;cm_g_weight2,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,weights_and_design,5,F80,Y3_weights.NSDstat,Weights,1,1,y3_panelweight,official_public_metadata_file_candidate,not_raw_value_verified
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,weights_and_design,6,F27,COM_SEC_CD.NSDstat,"Land use related issues with estimated percentages of how different types of village land are used (cultivation, forest, pasture, wetland, residential, business), as well as reasons for r...",1,1,id_04,official_public_metadata_file_candidate,not_raw_value_verified
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,climate_geography,1,F114,pov2019_20.NSDstat,Consumption aggregate dataset,3,3,regurb;urban;district,official_public_metadata_file_candidate,not_raw_value_verified
