download_priority_order,queue_role,country,wave,idno,member_name,member_key,variable_name,variable_label,readstat_type,original_type,has_value_labels
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d28b,What systems of irrigation are on this [PLOT]? (2nd),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d28b_os,What systems of irrigation are on this [PLOT]? (2nd)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d29,What is the method of obtaining water for this [PLOT]?,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d29_os,What is the method of obtaining water for this[PLOT]?(Other Specify),string,%17s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d30,What is the source of water on this [PLOT]?,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d30_os,What is the source of water on this [PLOT]?(Other Specify),string,%3s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d31,"ENUM:Refer to #14,was this plot left fallow during the[RS]?",int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d32,What was the most recent year in which this [PLOT] was left fallow?,int16,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d33,For how many years was it left fallow?,int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d34a,Why was this[PLOT]left fallow?(1st),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d34a_os,Why was this[PLOT]left fallow?(1st)(Other Specify),string,%39s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d34b,Why was this[PLOT]left fallow?(2nd),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d34b_os,Why was this[PLOT]left fallow?(2nd)(Other Specify),string,%12s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d35,Was this[PLOT]cultivated (refer to Q#14) or rented in (refer to Q#3)?,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d36,Did you use any organic fertilizer on this[PLOT]during the[RS]?,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d37a,How much organic fertilizer did you apply to this[PLOT]?(QUANT),float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d37b,How much organic fertilizer did you apply to this[PLOT]?(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d37b_os,How much organic fertilizer did you apply to this[PLOT]?(UNIT)(O/S),string,%9s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d38,Did you use any inorganic fertilizer on this[PLOT]during the[RS]?,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d39a,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(TYPE),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d39a_os,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(O/S),string,%17s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d39b,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(QUANT),float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d39c,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d39c_os,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(O/S),string,%13s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d39d,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(KGS),float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d39e,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?1st(MONTH),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d39f,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(TYPE),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d39f_os,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(O/S),string,%1s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d39g,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(QUANT),float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d39h,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d39h_os,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(O/S),string,%1s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d39i,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(KGS),float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d39j,How much inorganic fertilizer did you apply to this[PLOT]during[RS]?2nd(MONTH),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d40,Did you use any pesticides/herbicides on this[PLOT]during the[RS]?,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d41a,How much pesticides/herbicides did you apply to this[PLOT]?1st(TYPE),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d41a_os,How much pesticides/herbicides did you apply to this[PLOT]?1st(TYPE)(O/S),string,%22s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d41b,How much pesticides/herbicides did you apply to this[PLOT]?1st(QUANT),int16,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d41c,How much pesticides/herbicides did you apply to this[PLOT]?1st(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d41c_os,How much pesticides/herbicides did you apply to this[PLOT]?1st(UNIT)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d41d,How much pesticides/herbicides did you apply to this[PLOT]?2nd(TYPE),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d41d_os,How much pesticides/herbicides did you apply to this[PLOT]?2nd(TYPE)(O/S),string,%1s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d41e,How much pesticides/herbicides did you apply to this[PLOT]?2nd(QUANT),int16,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d41f,How much pesticides/herbicides did you apply to this[PLOT]?2nd(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d41f_os,How much pesticides/herbicides did you apply to this[PLOT]?2nd(UNIT)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d42a,List HH members that worked on[PLOT]for land prep/planting during[RS](ID CODE #1,int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d42b,How many weeks did each HH member work? (ID CODE #1),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d42c,"During those weeks,how many days did each HH member work per week?(ID CODE #1)",int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d42d,"During those days,how many hours did each HH member work per day?(ID CODE #1)",float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d42e,List HH members that worked on[PLOT]for land prep/planting during[RS](ID CODE #2,int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d42f,How many weeks did each HH member work? (ID CODE #2),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d42g,"During those weeks,how many days did each HH member work per week?(ID CODE #2)",int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d42h,"During those days,how many hours did each HH member work per day?(ID CODE #2)",float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d42i,List HH members that worked on[PLOT]for land prep/planting during[RS](ID CODE #3,int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d42j,How many weeks did each HH member work? (ID CODE #3),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d42k,"During those weeks,how many days did each HH member work per week?(ID CODE #3)",int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d42l,"During those days,how many hours did each HH member work per day?(ID CODE #3)",float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d42m,List HH members that worked on[PLOT]for land prep/planting during[RS](ID CODE #4,int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d42n,How many weeks did each HH member work? (ID CODE #4),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d42o,"During those weeks,how many days did each HH member work per week?(ID CODE #4)",int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d42p,"During those days,how many hours did each HH member work per day?(ID CODE #4)",float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d43a,List HH members that did weeding/fertilizing/other non-harvest activity](ID #1),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d43b,How many weeks did each HH member work? (ID CODE #1),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d43c,"During those weeks,how many days did each HH member work per week?(ID CODE #1)",int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d43d,"During those days,how many hours did each HH member work per day?(ID CODE #1)",float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d43e,List HH members that did weeding/fertilizing/other non-harvest activity](ID #2),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d43f,How many weeks did each HH member work? (ID CODE #2),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d43g,"During those weeks,how many days did each HH member work per week?(ID CODE #2)",int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d43h,"During those days,how many hours did each HH member work per day?(ID CODE #2)",float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d43i,List HH members that did weeding/fertilizing/other non-harvest activity](ID #3),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d43j,How many weeks did each HH member work? (ID CODE #3),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d43k,"During those weeks,how many days did each HH member work per week?(ID CODE #3)",int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d43l,"During those days,how many hours did each HH member work per day?(ID CODE #3)",float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d43m,List HH members that did weeding/fertilizing/other non-harvest activity](ID #4),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d43n,How many weeks did each HH member work? (ID CODE #4),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d43o,"During those weeks,how many days did each HH member work per week?(ID CODE #4)",int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d43p,"During those days,how many hours did each HH member work per day?(ID CODE #4)",float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d44a,List HH members that worked on[PLOT]for harvesting during[RS](ID CODE #1),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d44b,How many weeks did each HH member work? (ID CODE #1),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d44c,"During those weeks,how many days did each HH member work per week?(ID CODE #1)",int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d44d,"During those days,how many hours did each HH member work per day?(ID CODE #1)",int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d44e,List HH members that worked on[PLOT]for harvesting during[RS](ID CODE #2),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d44f,How many weeks did each HH member work? (ID CODE #2),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d44g,"During those weeks,how many days did each HH member work per week?(ID CODE #2)",int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d44h,"During those days,how many hours did each HH member work per day?(ID CODE #2)",int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d44i,List HH members that worked on[PLOT]for harvesting during[RS](ID CODE #3),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d44j,How many weeks did each HH member work? (ID CODE #3),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d44k,"During those weeks,how many days did each HH member work per week?(ID CODE #3)",int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d44l,"During those days,how many hours did each HH member work per day?(ID CODE #3)",int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d44m,List HH members that worked on[PLOT]for harvesting during[RS](ID CODE #4),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d44n,How many weeks did each HH member work? (ID CODE #4),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d44o,"During those weeks,how many days did each HH member work per week?(ID CODE #4)",int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d44p,"During those days,how many hours did each HH member work per day?(ID CODE #4)",int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d47a,# days HH hired men to work on[PLOT]for non-harvest activities,int16,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d47b,Avg daily wage for men hired to work on[PLOT]for non-harvest activities,int32,%12.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d47c,# days HH hired women to work on[PLOT]for non-harvest activities,int16,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d47d,Avg daily wage for women hired to work for non-harvest activities,int32,%12.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d47e,# days HH hired children(<15)to work on[PLOT]for non-harvest activities,int16,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d47f,Avg daily wage for children(<15)hired to work for non-harvest activities,int16,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d47g,Total crop given to all workers hired for non-harvest activities(TYPE),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d47h,Total crop given to all workers hired for non-harvest activities(QUANT),float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d47i,Total crop given to all workers hired for non-harvest activities(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d47i_os,Total crop given to all workers hired for non-harvest activities(UNIT)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d47j,Total crop given to all workers hired for non-harvest activities(S/U),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d48a,# days HH hired men to work on[PLOT]for harvesting,int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d48b,Avg daily wage for men hired to work on[PLOT]for harvesting,int16,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d48c,# days HH hired women to work on[PLOT]for harvesting,int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d48d,Avg daily wage for women hired to work for harvesting,int16,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d48e,# days HH hired children(<15)to work on[PLOT]for harvesting,int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d48f,Avg daily wage for children(<15)hired to work for harvesting,int16,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d48g,Total crop given to all workers hired for harvesting(TYPE),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d48h,Total crop given to all workers hired for harvesting(QUANT),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d48i,Total crop given to all workers hired for harvesting(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d48i_os,Total crop given to all workers hired for harvesting(UNIT)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d48j,Total crop given to all workers hired for harvesting(S/U),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d49,ENUMERATOR: IS THIS A CROSS - SECTIONAL HOUSEHOLD?,int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d52a,# days men from other HHs worked on[PLOT]for any and all non-harvest activities,int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_d.dta,ag_mod_d.dta,ag_d52b,# days women from other HHs worked for any and all non-harvest activities,int8,%8.0g,0
