threshold_sequence_rank,country,wave,idno,catalog_id,file_id,file_name,file_description,case_quantity,variable_quantity,priority_core_target,current_receipt_status,source_saved_path,post_download_review_action
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F81,sect10b_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 10B (Food Expenditure). The data also contains geographic area identification variables.",494866,21,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F82,sect10c_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 10C (Aggregate Food Consumption). The data also contains geographic area identification variables.",52679,10,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F83,sect10ca_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 10C (Aggregate Food Consumption) and question 9. The data also contains geographic area identification variables.",4789,8,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F84,sect10cb_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 10C (Aggregate Food Consumption) and questions 10&11. The data also contains geographic area identification variables.",5739,11,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F85,sect11a_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 11 (Non-Food Expenditure - 7 days recall). The data also contains geographic area identification variables.",19156,11,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F86,sect11b_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 11 (Non-Food Expenditure - One month recall). The data also contains geographic area identification variables.",138881,11,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F87,sect11c_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 11 (Non-Food Expenditure - 6 months recall). The data also contains geographic area identification variables.",143670,11,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F88,sect11d_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 11 (Non-Food Expenditure - 12 months recall). The data also contains geographic area identification variables.",81413,11,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F89,sect11e_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 11 (Non-Food Expenditure - 12 months recall, non-food items that may not have been purchasedl). The data also contains geographic area identification variables.",9578,12,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F90,sect12_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 12 (Food Security). The data also contains geographic area identification variables.",4789,33,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F91,sect13_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 13 (Other Household Income). The data also contains geographic area identification variables.",4789,22,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F92,sect14_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 14 (Safty Nets). The data also contains geographic area identification variables.",62257,23,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F93,sect15a_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 15A (Economic Shocks). The data also contains geographic area identification variables.",105358,25,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F94,sect15b1_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 15B (Deaths) and question 1. The data also contains geographic area identification variables.",4789,8,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F95,sect15b2_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 15B (Deaths). The data also contains geographic area identification variables.",361,15,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F97,secta1_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A1 (Land and Dry Season Planting). The data also contains geographic area identification variables.",6124,72,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F98,secta2_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A2 (Harvest Labour). The data also contains geographic area identification variables.",5919,44,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F99,secta3_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A3 (Agricultural Production - Harvest of Field and Tree Crops). The data also contains geographic area identification variables.",12948,43,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F100,secta5a_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A5a (Extension Services). The data also contains geographic area identification variables.",41262,13,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F101,secta5b_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A5b (Extension Services). The data also contains geographic area identification variables.",295,21,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F102,secta6_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A6 (Animal Holdings). The data also contains geographic area identification variables.",69828,42,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F103,secta7_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A7 (Animal Costs). The data also contains geographic area identification variables.",19476,15,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F104,secta8_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A8 (Other Agricultural Income). The data also contains geographic area identification variables.",17224,22,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F105,secta9a1_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A9a (Fishing) and question 1. The data also contains geographic area identification variables.",3042,8,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F106,secta9a2_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A9a (Fishing). The data also contains geographic area identification variables.",469,51,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F107,secta9b1_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A9b (Fishing Capital and Revenues) and questions 1&2. The data also contains geographic area identification variables.",67,9,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
4,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F108,secta9b2_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A9b (Fishing Capital and Revenues) and questions 3 to 9. The data also contains geographic area identification variables.",283,17,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/4_NGA_2012_GHSP-W2_v02_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
