download_priority_order,queue_role,country,wave,idno,file_id,expected_file_name,expected_file_key,file_description,priority_core_target,official_file_match_status,matched_local_locations,matched_source_types
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F40,sect1_harvestw3,sect1_harvestw3,"Individual level data on relationship to the household, gender, year of birth, age, marital status, polygamous marriages, spouse identification, parental status, place of birth, date joined household if new, migration - collected through Post-Harvest Household Questionnaire, Section 1 (Household Roster)",1,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F41,sect2_harvestw3,sect2_harvestw3,"Individual level data on educational attainment, school characteristics, and expenditures - collected through Post-Harvest Household Questionnaire, Section 2 (Education)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F42,sect3_harvestw3,sect3_harvestw3,"Individual level data on labour market activity and information on employment in one or more industries in the past 6 months of all household members 5 years and older - collected through Post-Harvest Household Questionnaire, Section 3 (Labor)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F43,sect4a_harvestw3,sect4a_harvestw3,"Household member/ individual level health data - collected through Post-Harvest Household Questionnaire, Section 4 (Health)",1,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F44,sect4b_harvestw3,sect4b_harvestw3,"Individual level (child between 2 and 18 years old) data on child development, information about ability to communucate and motor skills - collected through Post-Harvest Household Questionnaire, Section 4B (Child Development)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F45,sect6_harvestw3,sect6_harvestw3,"Individual level (10 years old or older) data on remittances received from abroad by household members 10 years and older - collected through Post-Harvest Household Questionnaire, Section 6 (Remittances)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F46,sect6a_harvestw3,sect6a_harvestw3,"Household level data on household preferences - collected through Post-Harvest Household Questionnaire, Section 6A (Behavior)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F47,sect6b_harvestw3,sect6b_harvestw3,"Household level data on emotional or mental state - collected through Post-Harvest Household Questionnaire, Section 6B (Attitude)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F48,sect9_harvestw3,sect9_harvestw3,"Data on income generating activity - collected through Post-Harvest Household Questionnaire, Section 9 (Non-farm enterprises and income generating activities), questions 1 to 28",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F49,sect9b_harvestw3,sect9b_harvestw3,"Data on income generating activity - collected through Post-Harvest Household Questionnaire, Section 9 (Non-farm enterprises and income generating activities), questions 29 and 30",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F50,sect10a_harvestw3,sect10a_harvestw3,"Data on meals prepared and consumed outside the home (in the past 7 days) - collected through Post Harvest Household Questionnaire, Section 10A (Meals Away from Home)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F52,sect10c_harvestw3,sect10c_harvestw3,"Data on aggregate food consumption (in the past 7 days) - collected through Post Harvest Household Questionnaire, Section 10C (Aggregate Food Consumption), question 8",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F53,sect10ca_harvestw3,sect10ca_harvestw3,"Data on aggregate food consumption (in the past 7 days) - collected through Post Harvest Household Questionnaire, Section 10C (Aggregate Food Consumption), question 9",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F54,sect10cb_harvestw3,sect10cb_harvestw3,"Data on aggregate food consumption (in the past 7 days) - collected through Post Harvest Household Questionnaire, Section 10C (Aggregate Food Consumption), questions 10 and 11",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F55,sect11a_harvestw3,sect11a_harvestw3,"Data on non-food expenditure within the household (in the past 7 days) - collected through Post Harvest Household Questionnaire, Section 11 (Non-food Expenditure), questions 1 and 2",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F56,sect11b_harvestw3,sect11b_harvestw3,"Data on non-food expenditure within the household (one month recall) - collected through Post Harvest Household Questionnaire, Section 11 (Non-food Expenditure), questions 3 and 4",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F57,sect11c_harvestw3,sect11c_harvestw3,"Data on non-food expenditure within the household (six month recall) - collected through Post Harvest Household Questionnaire, Section 11 (Non-food Expenditure), questions 5 and 6",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F58,sect11d_harvestw3,sect11d_harvestw3,"Data on non-food expenditure within the household (twelve month recall) - collected through Post Harvest Household Questionnaire, Section 11 (Non-food Expenditure), questions 7 and 8",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F59,sect11e_harvestw3,sect11e_harvestw3,"Data on non-food expenditure within the household (twelve month recall) - collected through Post Harvest Household Questionnaire, Section 11 (Non-food Expenditure), questions 9 to 11",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F60,sect12_harvestw3,sect12_harvestw3,"Household level data on quantity of food, preferred foods and variety of foods available to household members based on economic reasons - collected through Post Harvest Household Questionnaire, Section 12 (Food Security)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F61,sect13_harvestw3,sect13_harvestw3,"Household level data on miscellaneous income received by household - collected through Post Harvest Household Questionnaire, Section 13 (Other Household Income)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F62,sect14_harvestw3,sect14_harvestw3,"Household level data on household access to and utilization of safety nets - collected through Post Harvest Household Questionnaire, Section 14 (Safety Nets)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F63,sect15a_harvestw3,sect15a_harvestw3,"Data on economic shocks affecting the household since 2014 - collected through Post Harvest Household Questionnaire, Section 15A (Economic Shocks)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F64,sect15b1_harvestw3,sect15b1_harvestw3,"Data on deaths of household members in the past 12 months, including age of deceased and cause of death - collected through Post Harvest Household Questionnaire, Section 15B (Deaths), question 1",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F65,sect15b2_harvestw3,sect15b2_harvestw3,"Data on deaths of household members in the past 12 months, including age of deceased and cause of death - collected through Post Harvest Household Questionnaire, Section 15B (Deaths), questions 2 to 6",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F66,sect15c_harvestw3,sect15c_harvestw3,"Data on the frequency of various types of violence experienced by any member of the household - collected through Post Harvest Household Questionnaire, Section 15C (Conflict)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F67,sectaa_harvestw3,sectaa_harvestw3,"Household level data on household location and identification data as well as administrative data as regards administering and managing the questionnaire - collected through Post Harvest Agriculture Questionnaire, Section A-1 (Household Identification)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F68,secta1_harvestw3,secta1_harvestw3,"Data on follow-up on use of land for in post- planting visit and data on any subsequent planting or other use of the plot - collected through Post Harvest Agriculture Questionnaire, Section A-1 (Land)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F69,secta2_harvestw3,secta2_harvestw3,"Data on household members and hired labour that worked in crop harvesting activities on the plot - collected through Post Harvest Agriculture Questionnaire, Section A2 (Labor)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F70,secta3i_harvestw3,secta3i_harvestw3,"Data on quantity and value of field crops produced - collected through Post Harvest Agriculture Questionnaire, Section A3.i (Crop Harvest)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F71,secta3ii_harvestw3,secta3ii_harvestw3,"Data on quantity and value of field crops produced - collected through Post Harvest Agriculture Questionnaire, Section A3.ii (Crop Disposition)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F72,secta4_harvestw3,secta4_harvestw3,"Data on ownership and value of agricultural machinery and tools owned by the household - collected through Post Harvest Agriculture Questionnaire, Section A4 (Agricultural Capital)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F73,secta5a_harvestw3,secta5a_harvestw3,"Data on extension services provided to the household - collected through Post Harvest Agriculture Questionnaire, Section A5a (Extension Services)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F74,secta5b_harvestw3,secta5b_harvestw3,"Data on access to and utilization of technical support from various sources (government and non-government) - collected through Post Harvest Agriculture Questionnaire, Section A5a (Extension Services)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F75,secta8_harvestw3,secta8_harvestw3,"Data on income from sale of agricultural products not capture previous section under crops and livestock - collected through Post Harvest Agriculture Questionnaire, Section A8 (Other Agricultural Income)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F76,secta9a1_harvestw3,secta9a1_harvestw3,"Data on fishing activities, includes capture, harvesting and processing - collected through Post Harvest Agriculture Questionnaire, Section A9a (Fishing), question 1",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F77,secta9a2_harvestw3,secta9a2_harvestw3,"Data on fishing activities, includes capture, harvesting and processing - collected through Post Harvest Agriculture Questionnaire, Section A9a (Fishing), questions 2 to 18",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F78,secta9b1_harvestw3,secta9b1_harvestw3,"Data on boat usage and the use of hired labor - collected through Post Harvest Agriculture Questionnaire, Section A9b (Fishing Capital and Revenu), questions 1 and 2",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F79,secta9b2_harvestw3,secta9b2_harvestw3,"Data on boat usage and the use of hired labor - collected through Post Harvest Agriculture Questionnaire, Section A9b (Fishing Capital and Revenu), questions 3 to 9",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F80,secta9b3_harvestw3,secta9b3_harvestw3,"Data on boat usage and the use of hired labor - collected through Post Harvest Agriculture Questionnaire, Section A9b (Fishing Capital and Revenu), questions 10 to 22",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F81,secta10_harvestw3,secta10_harvestw3,"Roster of places or businesses where the household sells and purchases agricultural produce and/or supplies - collected through Post Harvest Agriculture Questionnaire, Section A9b (Fishing Capital and Revenu)",1,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F82,secta11c2_harvestw3,secta11c2_harvestw3,"Data on pesticide use, herbicide use, animal traction, equipment and machinery use - collected through Post Harvest Agriculture Questionnaire, Section 11C2 (Input Cost)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F83,secta11d_harvestw3,secta11d_harvestw3,"Data on left over (inorganic fertilizer), free (inorganic fertilizer), source of commercial (inorganic fertilizer), organic fertilizer use - collected through Post Harvest Agriculture Questionnaire, Section 11D (Fertilizer Acquisition)",0,missing_expected_official_file,,
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,F84,sectc_harvestw3,sectc_harvestw3,"Community level data - collected through Post Harvest Community Questionnaire, Community Identification and Survey Staff Details Sections",0,missing_expected_official_file,,
