acquisition_batch_rank,batch_role,country,wave,idno,catalog_id,fid,metadata_file_name,metadata_file_description,cases,variable_count,unit_guess,module_guess,source_url,priority_core_target,current_receipt_status,download_review_action
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F77,sect7_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 7 (Household Assets Sale and Acquisition). The data also contains geographic area identification variables.",160011,23,household,geography,https://microdata.worldbank.org/catalog/1952/data-dictionary/F77?file_name=sect7_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F78,sect8_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 8 (Housing). The data also contains geographic area identification variables.",4789,66,household,geography,https://microdata.worldbank.org/catalog/1952/data-dictionary/F78?file_name=sect8_harvestw2,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F79,sect9_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 9 (Non-Farm Enterprises and Income Generating Activities). The data also contains geographic area identification variables.",5930,75,household,geography,https://microdata.worldbank.org/catalog/1952/data-dictionary/F79?file_name=sect9_harvestw2,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F80,sect10a_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 10A (Meals away from Home). The data also contains geographic area identification variables.",43101,11,household,geography,https://microdata.worldbank.org/catalog/1952/data-dictionary/F80?file_name=sect10a_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F81,sect10b_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 10B (Food Expenditure). The data also contains geographic area identification variables.",494866,21,household,consumption/welfare,https://microdata.worldbank.org/catalog/1952/data-dictionary/F81?file_name=sect10b_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F82,sect10c_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 10C (Aggregate Food Consumption). The data also contains geographic area identification variables.",52679,10,household,consumption/welfare,https://microdata.worldbank.org/catalog/1952/data-dictionary/F82?file_name=sect10c_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F83,sect10ca_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 10C (Aggregate Food Consumption) and question 9. The data also contains geographic area identification variables.",4789,8,household,consumption/welfare,https://microdata.worldbank.org/catalog/1952/data-dictionary/F83?file_name=sect10ca_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F84,sect10cb_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 10C (Aggregate Food Consumption) and questions 10&11. The data also contains geographic area identification variables.",5739,11,household,consumption/welfare,https://microdata.worldbank.org/catalog/1952/data-dictionary/F84?file_name=sect10cb_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F85,sect11a_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 11 (Non-Food Expenditure - 7 days recall). The data also contains geographic area identification variables.",19156,11,household,consumption/welfare,https://microdata.worldbank.org/catalog/1952/data-dictionary/F85?file_name=sect11a_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F86,sect11b_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 11 (Non-Food Expenditure - One month recall). The data also contains geographic area identification variables.",138881,11,household,consumption/welfare,https://microdata.worldbank.org/catalog/1952/data-dictionary/F86?file_name=sect11b_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F87,sect11c_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 11 (Non-Food Expenditure - 6 months recall). The data also contains geographic area identification variables.",143670,11,household,consumption/welfare,https://microdata.worldbank.org/catalog/1952/data-dictionary/F87?file_name=sect11c_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F88,sect11d_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 11 (Non-Food Expenditure - 12 months recall). The data also contains geographic area identification variables.",81413,11,household,consumption/welfare,https://microdata.worldbank.org/catalog/1952/data-dictionary/F88?file_name=sect11d_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F89,sect11e_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 11 (Non-Food Expenditure - 12 months recall, non-food items that may not have been purchasedl). The data also contains geographic area identification variables.",9578,12,household,consumption/welfare,https://microdata.worldbank.org/catalog/1952/data-dictionary/F89?file_name=sect11e_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F90,sect12_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 12 (Food Security). The data also contains geographic area identification variables.",4789,33,household,geography,https://microdata.worldbank.org/catalog/1952/data-dictionary/F90?file_name=sect12_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F91,sect13_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 13 (Other Household Income). The data also contains geographic area identification variables.",4789,22,household,geography,https://microdata.worldbank.org/catalog/1952/data-dictionary/F91?file_name=sect13_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F92,sect14_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 14 (Safty Nets). The data also contains geographic area identification variables.",62257,23,household,geography,https://microdata.worldbank.org/catalog/1952/data-dictionary/F92?file_name=sect14_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F93,sect15a_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 15A (Economic Shocks). The data also contains geographic area identification variables.",105358,25,household,shocks,https://microdata.worldbank.org/catalog/1952/data-dictionary/F93?file_name=sect15a_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F94,sect15b1_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 15B (Deaths) and question 1. The data also contains geographic area identification variables.",4789,8,household,geography,https://microdata.worldbank.org/catalog/1952/data-dictionary/F94?file_name=sect15b1_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F95,sect15b2_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 15B (Deaths). The data also contains geographic area identification variables.",361,15,household,geography,https://microdata.worldbank.org/catalog/1952/data-dictionary/F95?file_name=sect15b2_harvestw2,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F97,secta1_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A1 (Land and Dry Season Planting). The data also contains geographic area identification variables.",6124,72,community/geography,geography,https://microdata.worldbank.org/catalog/1952/data-dictionary/F97?file_name=secta1_harvestw2,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,F98,secta2_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A2 (Harvest Labour). The data also contains geographic area identification variables.",5919,44,community/geography,geography,https://microdata.worldbank.org/catalog/1952/data-dictionary/F98?file_name=secta2_harvestw2,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
