country,survey_name,wave,idno,file,raw_variable,raw_label,harmonized_variable,unit,recall_period,construction_rule,quality_flag,notes
,,,,temp\raw_extracted\lsms2002en_4dbf0b087520\lsms2002en\Data_2002\Modul_13C_nonag_c_cl_2.sav,MDC_Q08,Reason for not operating the entire year,care_not_sought_reason,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=reason_not_sought; dtype=float64; extracted_from=temp\raw_downloads\ALB_2002_LSMS_v01_M\lsms2002en.rar
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p1_s3,s3q02_19,Does your HH own a sickle?,illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART I (Section 3: Durable Goods)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p1_s4b,s4bq05,Total expenditure over month: transport,reason_not_sought_distance,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=distance_barrier; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART I (Section 4b: Total Expenditures Over Past Month)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p1_s8,s8q09,"Did [...] die of old age, an illness, or some other cause?",illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART I (Section 8: Deaths of Household Members)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p1_s8,s8q10,What was the [non-illness] cause of [...]'s death?,illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART I (Section 8: Deaths of Household Members)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p1_s8,s8q10_s,What was the [non-illness] cause of [...]'s death? Specify other,illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART I (Section 8: Deaths of Household Members)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p1_s8,s8q11a,What was the illness that caused [...]'s death?,illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART I (Section 8: Deaths of Household Members)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p1_s8,s8q11a_s,What was the illness that caused [...]'s death? Specify other,illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART I (Section 8: Deaths of Household Members)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p1_s8,s8q11b,What was the illness that caused [...]'s death?,illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART I (Section 8: Deaths of Household Members)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p1_s8,s8q11b_s,What was the illness that caused [...]'s death? Specify other,illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART I (Section 8: Deaths of Household Members)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p1_s8,s8q12,For how long was [...] suffering from this illness before he/she died? Time amou,illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART I (Section 8: Deaths of Household Members)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p1_s8,s8q12u,For how long was [...] suffering from this illness before he/she died? Unit,illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART I (Section 8: Deaths of Household Members)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p2_s10,s10q18,Suppose you needed 200 MK for transport to visit a friend in,reason_not_sought_distance,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=distance_barrier; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART II (Section 10: Family and Social Capital)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p2_s11,s11q05,"During the last 2 weeks, have you suffered from an illness o",illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART II (Section 11: Health and Fertility)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p2_s11,s11q06a_1,What illness/injury have you suffered from? (Name of illness,illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART II (Section 11: Health and Fertility)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p2_s11,s11q06a_2,What illness/injury have you suffered from? (Name of illness,illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART II (Section 11: Health and Fertility)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p2_s11,s11q06b_1,What illness/injury have you suffered from? (Code),illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART II (Section 11: Health and Fertility)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p2_s11,s11q06b_2,What illness/injury have you suffered from? (Code),illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART II (Section 11: Health and Fertility)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p2_s11,s11q07_1,Who diagnosed the illness?,illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART II (Section 11: Health and Fertility)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p2_s11,s11q07_2,Who diagnosed the illness?,illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART II (Section 11: Health and Fertility)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p2_s11,s11q07_s_1,Who diagnosed the illness? (Specify other),illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART II (Section 11: Health and Fertility)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p2_s11,s11q07_s_2,Who diagnosed the illness? (Specify other),illness_or_injury_need,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=illness_need; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART II (Section 11: Health and Fertility)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p2_s13c,s13bq19b,Why did this relationship end? Did not trust partner,care_not_sought_reason,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=reason_not_sought; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART II (Section 13C : Partnership Details)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p2_s13c,s13bq19c,Why did this relationship end? Partner would not marry,care_not_sought_reason,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=reason_not_sought; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART II (Section 13C : Partnership Details)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p2_s13c,s13bq19d,Why did this relationship end? Received no money/gifts,reason_not_sought_cost,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=cost_barrier; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART II (Section 13C : Partnership Details)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p2_s13c,s13bq19g,Why did this relationship end? Partner lived too far,reason_not_sought_distance,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=distance_barrier; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART II (Section 13C : Partnership Details)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p3_s15,s15q30,Suppose you needed 200 MK for transport to visit a friend in,reason_not_sought_distance,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=distance_barrier; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART III (Section 15: Family Background)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p3_s16,s16q19a,Why did you not continue your education?,care_not_sought_reason,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=reason_not_sought; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART III (Section 16: Education and Labor)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p3_s16,s16q19a_s,Why did you not continue your education? Specify other reaso,care_not_sought_reason,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=reason_not_sought; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART III (Section 16: Education and Labor)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p3_s16,s16q19b,Why did you not continue your education?,care_not_sought_reason,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=reason_not_sought; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART III (Section 16: Education and Labor)"
Malawi,"Marriage Transitions in Malawi 2007-2009, Panel Data",2007-2009,MWI_2007-2009_MTM_v01_M,hh3p3_s16,s16q19b_s,Why did you not continue your education? Specify other reaso,care_not_sought_reason,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=reason_not_sought; file_description=File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) R3, 2009 PART III (Section 16: Education and Labor)"
