download_priority_order,queue_role,country,wave,idno,survey_name,requirement,requirement_role,file_rank,file_name,file_description,candidate_variable_rows,strong_candidate_variable_rows,top_variable_names,required_checks,raw_package_status,archive_preflight_status,current_file_verification_status,fill_file_present_direct_or_archive,fill_file_readable,fill_schema_extracted,fill_required_variables_found,fill_documentation_crosschecked,fill_accept_file_for_requirement,review_notes
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",climate_geography,climate_geography_gate,8,SECTCI,Community Questionnaire Section CI: Crime and Policing,1,1,ea_id,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",consumption_or_income,financial_denominator_gate,1,TZY1.HH.Consumption,Aggregated consumption expenditure data.,4,4,hhexpenses;hhexpensesR;expm;expmR,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",consumption_or_income,financial_denominator_gate,2,SEC_L_Swahili_Labels,SECTION L: Non-Food Expenditures - Past One Week and One Month This file contains data with Swahili labels,4,4,hhid;slcode;slq1;slq2,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",consumption_or_income,financial_denominator_gate,3,SEC_M_Swahili_Labels,SECTION M: Non-Food Expenditures - Past Twelve Months This file contains data with Swahili labels,4,4,hhid;smcode;smq1;smq2,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",health_need_and_access,access_outcome_gate,1,SEC_B_C_D_E1_F_G1_U_English_Labels,SECTION B: Household Member Roster SECTION C: Education SECTION D: Health SECTION E: Labour SECTION F: Food Consumption Outside the HH SECTION G: Children Living Elsewhere SECTION U: Anth...,11,0,sdq22;sdq4;sdq43_1;sdq43_2;sdq43_3;sdq55_1;sdq55_2;sdq55_3;sdq6;sdq8;sdq9,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",health_need_and_access,access_outcome_gate,2,SEC_I_English_Labels,"SECTION J: Housing, Water and Sanitation This file contains data with English labels",1,0,siq8b,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",household_person_keys,merge_key_gate,1,Agriculture SEC_1_ALL_Swahili_Labels,AGRICULTURE QUESTIONNAIRE - 1. Household Roster This file contains data with Swahili labels,2,2,hhid;rosterid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",household_person_keys,merge_key_gate,2,SEC_B_C_D_E1_F_G1_U_Swahili_Labels,SECTION B: Household Member Roster SECTION C: Education SECTION D: Health SECTION E: Labour SECTION F: Food Consumption Outside the HH SECTION G: Children Living Elsewhere SECTION U: Anth...,1,1,hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",household_person_keys,merge_key_gate,3,SEC_2A_Swahili_Labels,Agriculture Questionnaire - Plot Roster Plots anyone in your household owned or cultivated during the 2008 long rainy season. This file contains data with Swahili labels,1,1,hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",household_person_keys,merge_key_gate,4,SEC_2B_Swahili_Labels,Agriculture Questionnaire - Plot Roster Additional plots owned or cultivated by anyone in the household during the short rainy season This file contains data with Swahili labels,1,1,hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",household_person_keys,merge_key_gate,5,SEC_B_C_D_E1_F_G1_U_English_Labels,SECTION B: Household Member Roster SECTION C: Education SECTION D: Health SECTION E: Labour SECTION F: Food Consumption Outside the HH SECTION G: Children Living Elsewhere SECTION U: Anth...,1,1,hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",household_person_keys,merge_key_gate,6,SEC_2A_English_Labels,Agriculture Questionnaire - Plot Roster Plots anyone in your household owned or cultivated during the 2008 long rainy season. This file contains data with English labels,1,1,hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",household_person_keys,merge_key_gate,7,SEC_2B_English_Labels,Agriculture Questionnaire - Plot Roster Additional plots owned or cultivated by anyone in the household during the short rainy season This file contains data with English labels,1,1,hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",household_person_keys,merge_key_gate,8,SEC_A_T_Swahili_Labels,SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with Swahili labels,1,1,hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",oop_health_expenditure,financial_outcome_gate,1,SEC_B_C_D_E1_F_G1_U_English_Labels,SECTION B: Household Member Roster SECTION C: Education SECTION D: Health SECTION E: Labour SECTION F: Food Consumption Outside the HH SECTION G: Children Living Elsewhere SECTION U: Anth...,11,11,scq14_fee;scq14_food;sdq6;sdq7;scq14_bks;scq14_contr;scq14_tot;scq14_trans;scq14_tui;scq14_unif;sdq5,confirm OOP health expenditure variables; payer scope; service/drug categories; recall periods; zero vs missing; aggregation policy,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",oop_health_expenditure,financial_outcome_gate,2,SEC_B_C_D_E1_F_G1_U_Swahili_Labels,SECTION B: Household Member Roster SECTION C: Education SECTION D: Health SECTION E: Labour SECTION F: Food Consumption Outside the HH SECTION G: Children Living Elsewhere SECTION U: Anth...,1,1,scq14_fee,confirm OOP health expenditure variables; payer scope; service/drug categories; recall periods; zero vs missing; aggregation policy,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",survey_timing,climate_timing_gate,1,SEC_A_T_Swahili_Labels,SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with Swahili labels,4,0,endmin;sa2q17endhr;sa2q17starthr;sa2q17startmins,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",survey_timing,climate_timing_gate,2,SEC_A_T_English_Labels,SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with English labels,3,0,endmin;sa2q17endhr;sa2q17starthr,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",survey_timing,climate_timing_gate,3,SECTA1A2_English_Labels,Community Questionnaire Section CA: Identification This file contains data with English labels,2,2,ca07m;ca07y,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",survey_timing,climate_timing_gate,4,SEC_R_Swahili_Labels,SECTION R: Recent Shocks to Household Welfare This file contains data with Swahili labels,2,0,srq5month;srq5year,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",survey_timing,climate_timing_gate,5,TZY1.HH.Consumption,Aggregated consumption expenditure data.,1,1,intmonth,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",weights_and_design,survey_design_gate,1,SEC_A_T_English_Labels,SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with English labels,4,4,hh_weight;hh_weight_trimmed;ea;strataid,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",weights_and_design,survey_design_gate,2,nps_weights_oct2010,,3,3,hh_weight;hh_weight_trimmed;strataid,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",weights_and_design,survey_design_gate,3,TZY1.HH.Consumption,Aggregated consumption expenditure data.,1,1,hhweight,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",weights_and_design,survey_design_gate,4,SEC_A_T_Swahili_Labels,SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with Swahili labels,1,1,ea,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
7,core_selected_lsms_isa_aligned,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,"National Panel Survey 2008-2009, Wave 1",weights_and_design,survey_design_gate,5,SECTA1A2_Swahili_Labels,Community Questionnaire Section CA: Identification This file contains data with Swahili labels,1,1,ea,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
