acquisition_batch_rank,batch_role,country,wave,idno,catalog_id,metadata_file_name,metadata_file_description,cases,variable_count,unit_guess,module_guess,priority_core_target,current_receipt_status,expected_local_name_patterns,download_review_action
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,3462,pi2_s3b,File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) 2009 PARTNERSHIP INTERVIEWS (Section 3B: Fertility),434,14,unknown,other,0,not_received_no_original_raw_package,pi2_s3b;pi2_s3b.*;pi2_s3b.dta;pi2_s3b.sav;pi2_s3b.por;pi2_s3b.sas7bdat;pi2_s3b.xpt;pi2_s3b.csv;*pi2_s3b*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,3462,pi2_s4,File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) 2009 PARTNERSHIP INTERVIEWS (Section 4: Partnership Status),845,34,unknown,other,0,not_received_no_original_raw_package,pi2_s4;pi2_s4.*;pi2_s4.dta;pi2_s4.sav;pi2_s4.por;pi2_s4.sas7bdat;pi2_s4.xpt;pi2_s4.csv;*pi2_s4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,3462,pi2_s5,File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) 2009 PARTNERSHIP INTERVIEWS (Section 5: Partnership Details),845,16,unknown,other,0,not_received_no_original_raw_package,pi2_s5;pi2_s5.*;pi2_s5.dta;pi2_s5.sav;pi2_s5.por;pi2_s5.sas7bdat;pi2_s5.xpt;pi2_s5.csv;*pi2_s5*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,3462,pi2_s5a,File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) 2009 PARTNERSHIP INTERVIEWS (Section 5: Partnership Details),616,91,unknown,other,0,not_received_no_original_raw_package,pi2_s5a;pi2_s5a.*;pi2_s5a.dta;pi2_s5a.sav;pi2_s5a.por;pi2_s5a.sas7bdat;pi2_s5a.xpt;pi2_s5a.csv;*pi2_s5a*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,3462,pi2_s6a,File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) 2009 PARTNERSHIP INTERVIEWS (Section 6: Marriage History),845,24,unknown,other,0,not_received_no_original_raw_package,pi2_s6a;pi2_s6a.*;pi2_s6a.dta;pi2_s6a.sav;pi2_s6a.por;pi2_s6a.sas7bdat;pi2_s6a.xpt;pi2_s6a.csv;*pi2_s6a*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,3462,pi2_s6b,File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) 2009 PARTNERSHIP INTERVIEWS (Section 6: Marriage History),362,101,unknown,other,0,not_received_no_original_raw_package,pi2_s6b;pi2_s6b.*;pi2_s6b.dta;pi2_s6b.sav;pi2_s6b.por;pi2_s6b.sas7bdat;pi2_s6b.xpt;pi2_s6b.csv;*pi2_s6b*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,3462,pi2_s7,File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) 2009 PARTNERSHIP INTERVIEWS (Section 7: Economic Shocks),11952,7,unknown,shocks,0,not_received_no_original_raw_package,pi2_s7;pi2_s7.*;pi2_s7.dta;pi2_s7.sav;pi2_s7.por;pi2_s7.sas7bdat;pi2_s7.xpt;pi2_s7.csv;*pi2_s7*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,3462,pi2_s7check,File contains data corresponding to MARRIAGE TRANSITIONS IN MALAWI (MTM) 2009 PARTNERSHIP INTERVIEWS (Section 7),845,2,unknown,other,0,not_received_no_original_raw_package,pi2_s7check;pi2_s7check.*;pi2_s7check.dta;pi2_s7check.sav;pi2_s7check.por;pi2_s7check.sas7bdat;pi2_s7check.xpt;pi2_s7check.csv;*pi2_s7check*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,3462,pi2_tf,File contains data corresponding to MTM Core Respondent Tracking Form PI 2009,232,42,unknown,other,0,not_received_no_original_raw_package,pi2_tf;pi2_tf.*;pi2_tf.dta;pi2_tf.sav;pi2_tf.por;pi2_tf.sas7bdat;pi2_tf.xpt;pi2_tf.csv;*pi2_tf*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,3462,ptrack_public,,1183,39,unknown,other,0,not_received_no_original_raw_package,ptrack_public;ptrack_public.*;ptrack_public.dta;ptrack_public.sav;ptrack_public.por;ptrack_public.sas7bdat;ptrack_public.xpt;ptrack_public.csv;*ptrack_public*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,NGA_HouseholdGeovars_Y2,,4803,48,household,other,1,not_received_no_original_raw_package,NGA_HouseholdGeovars_Y2;NGA_HouseholdGeovars_Y2.*;NGA_HouseholdGeovars_Y2.dta;NGA_HouseholdGeovars_Y2.sav;NGA_HouseholdGeovars_Y2.por;NGA_HouseholdGeovars_Y2.sas7bdat;NGA_HouseholdGeovars_Y2.xpt;NGA_HouseholdGeovars_Y2.csv;*NGA_HouseholdGeovars_Y2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,NGA_PlotGeovariables_Y2,,5340,12,agriculture/plot,agriculture,0,not_received_no_original_raw_package,NGA_PlotGeovariables_Y2;NGA_PlotGeovariables_Y2.*;NGA_PlotGeovariables_Y2.dta;NGA_PlotGeovariables_Y2.sav;NGA_PlotGeovariables_Y2.por;NGA_PlotGeovariables_Y2.sas7bdat;NGA_PlotGeovariables_Y2.xpt;NGA_PlotGeovariables_Y2.csv;*NGA_PlotGeovariables_Y2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect1_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 1 (Household Roster). The data also contains geographic area identification variables.",29315,66,household,geography,0,not_received_no_original_raw_package,sect1_plantingw2;sect1_plantingw2.*;sect1_plantingw2.dta;sect1_plantingw2.sav;sect1_plantingw2.por;sect1_plantingw2.sas7bdat;sect1_plantingw2.xpt;sect1_plantingw2.csv;*sect1_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect2_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 2 (Education). The data also contains geographic area identification variables.",27165,47,household,geography,0,not_received_no_original_raw_package,sect2_plantingw2;sect2_plantingw2.*;sect2_plantingw2.dta;sect2_plantingw2.sav;sect2_plantingw2.por;sect2_plantingw2.sas7bdat;sect2_plantingw2.xpt;sect2_plantingw2.csv;*sect2_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect3a_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 3A (Labor - 7 days). The data also contains geographic area identification variables.",26529,67,household,geography,0,not_received_no_original_raw_package,sect3a_plantingw2;sect3a_plantingw2.*;sect3a_plantingw2.dta;sect3a_plantingw2.sav;sect3a_plantingw2.por;sect3a_plantingw2.sas7bdat;sect3a_plantingw2.xpt;sect3a_plantingw2.csv;*sect3a_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect3b_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 3B (Labor - 12 months). The data also contains geographic area identification variables.",6295,29,household,geography,0,not_received_no_original_raw_package,sect3b_plantingw2;sect3b_plantingw2.*;sect3b_plantingw2.dta;sect3b_plantingw2.sav;sect3b_plantingw2.por;sect3b_plantingw2.sas7bdat;sect3b_plantingw2.xpt;sect3b_plantingw2.csv;*sect3b_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect3c_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 3C (Labor - 6 months). The data also contains geographic area identification variables.",4930,29,household,geography,0,not_received_no_original_raw_package,sect3c_plantingw2;sect3c_plantingw2.*;sect3c_plantingw2.dta;sect3c_plantingw2.sav;sect3c_plantingw2.por;sect3c_plantingw2.sas7bdat;sect3c_plantingw2.xpt;sect3c_plantingw2.csv;*sect3c_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect3d_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 3D (Labor Activity Table). The data also contains geographic area identification variables.",6712,43,household,geography,0,not_received_no_original_raw_package,sect3d_plantingw2;sect3d_plantingw2.*;sect3d_plantingw2.dta;sect3d_plantingw2.sav;sect3d_plantingw2.por;sect3d_plantingw2.sas7bdat;sect3d_plantingw2.xpt;sect3d_plantingw2.csv;*sect3d_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect3e_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 3E (Labor Activity Summary). The data also contains geographic area identification variables.",7056,30,household,geography,0,not_received_no_original_raw_package,sect3e_plantingw2;sect3e_plantingw2.*;sect3e_plantingw2.dta;sect3e_plantingw2.sav;sect3e_plantingw2.por;sect3e_plantingw2.sas7bdat;sect3e_plantingw2.xpt;sect3e_plantingw2.csv;*sect3e_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect4a_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 4A (Credit and Savings). The data also contains geographic area identification variables.",16200,46,household,geography,0,not_received_no_original_raw_package,sect4a_plantingw2;sect4a_plantingw2.*;sect4a_plantingw2.dta;sect4a_plantingw2.sav;sect4a_plantingw2.por;sect4a_plantingw2.sas7bdat;sect4a_plantingw2.xpt;sect4a_plantingw2.csv;*sect4a_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect4b_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 4B (Financial Capability). The data also contains geographic area identification variables.",18055,38,household,geography,0,not_received_no_original_raw_package,sect4b_plantingw2;sect4b_plantingw2.*;sect4b_plantingw2.dta;sect4b_plantingw2.sav;sect4b_plantingw2.por;sect4b_plantingw2.sas7bdat;sect4b_plantingw2.xpt;sect4b_plantingw2.csv;*sect4b_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect5a_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 5a (Household Assets). The data also contains geographic area identification variables.",161364,10,household,geography,0,not_received_no_original_raw_package,sect5a_plantingw2;sect5a_plantingw2.*;sect5a_plantingw2.dta;sect5a_plantingw2.sav;sect5a_plantingw2.por;sect5a_plantingw2.sas7bdat;sect5a_plantingw2.xpt;sect5a_plantingw2.csv;*sect5a_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect5b_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 5b (Household Assets). The data also contains geographic area identification variables.",54171,12,household,geography,0,not_received_no_original_raw_package,sect5b_plantingw2;sect5b_plantingw2.*;sect5b_plantingw2.dta;sect5b_plantingw2.sav;sect5b_plantingw2.por;sect5b_plantingw2.sas7bdat;sect5b_plantingw2.xpt;sect5b_plantingw2.csv;*sect5b_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect6_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 6 (Non-Farm Enterprises and Income Generating Activities). The data also contains geographic area identification variables.",5367,75,household,geography,1,not_received_no_original_raw_package,sect6_plantingw2;sect6_plantingw2.*;sect6_plantingw2.dta;sect6_plantingw2.sav;sect6_plantingw2.por;sect6_plantingw2.sas7bdat;sect6_plantingw2.xpt;sect6_plantingw2.csv;*sect6_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect7a_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 7A (Meals away from home). The data also contains geographic area identification variables.",42273,11,household,geography,0,not_received_no_original_raw_package,sect7a_plantingw2;sect7a_plantingw2.*;sect7a_plantingw2.dta;sect7a_plantingw2.sav;sect7a_plantingw2.por;sect7a_plantingw2.sas7bdat;sect7a_plantingw2.xpt;sect7a_plantingw2.csv;*sect7a_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect7b_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 7B (Food Expenditure). The data also contains geographic area identification variables.",450906,21,household,consumption/welfare,0,not_received_no_original_raw_package,sect7b_plantingw2;sect7b_plantingw2.*;sect7b_plantingw2.dta;sect7b_plantingw2.sav;sect7b_plantingw2.por;sect7b_plantingw2.sas7bdat;sect7b_plantingw2.xpt;sect7b_plantingw2.csv;*sect7b_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect8a_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 8A (Non-Food Expenditure - 7 days). The data also contains geographic area identification variables.",18788,11,household,consumption/welfare,0,not_received_no_original_raw_package,sect8a_plantingw2;sect8a_plantingw2.*;sect8a_plantingw2.dta;sect8a_plantingw2.sav;sect8a_plantingw2.por;sect8a_plantingw2.sas7bdat;sect8a_plantingw2.xpt;sect8a_plantingw2.csv;*sect8a_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect8b_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 8B (Non-Food Expenditure - One month recall). The data also contains geographic area identification variables.",136213,11,household,consumption/welfare,0,not_received_no_original_raw_package,sect8b_plantingw2;sect8b_plantingw2.*;sect8b_plantingw2.dta;sect8b_plantingw2.sav;sect8b_plantingw2.por;sect8b_plantingw2.sas7bdat;sect8b_plantingw2.xpt;sect8b_plantingw2.csv;*sect8b_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect8c_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 8C (Non-Food Expenditure - 6 months recall). The data also contains geographic area identification variables.",140910,11,household,consumption/welfare,0,not_received_no_original_raw_package,sect8c_plantingw2;sect8c_plantingw2.*;sect8c_plantingw2.dta;sect8c_plantingw2.sav;sect8c_plantingw2.por;sect8c_plantingw2.sas7bdat;sect8c_plantingw2.xpt;sect8c_plantingw2.csv;*sect8c_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect8d_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 8d (Non-Food Expenditure - 12 months recall). The data also contains geographic area identification variables.",79849,11,household,consumption/welfare,0,not_received_no_original_raw_package,sect8d_plantingw2;sect8d_plantingw2.*;sect8d_plantingw2.dta;sect8d_plantingw2.sav;sect8d_plantingw2.por;sect8d_plantingw2.sas7bdat;sect8d_plantingw2.xpt;sect8d_plantingw2.csv;*sect8d_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect8e_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 8e (Non-Food Expenditure - 12 months recall, non-food items that may not have been purchased). The data also contains geographic area identification variables.",9394,12,household,consumption/welfare,0,not_received_no_original_raw_package,sect8e_plantingw2;sect8e_plantingw2.*;sect8e_plantingw2.dta;sect8e_plantingw2.sav;sect8e_plantingw2.por;sect8e_plantingw2.sas7bdat;sect8e_plantingw2.xpt;sect8e_plantingw2.csv;*sect8e_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect9_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 9 (Food Security). The data also contains geographic area identification variables.",4697,33,household,geography,0,not_received_no_original_raw_package,sect9_plantingw2;sect9_plantingw2.*;sect9_plantingw2.dta;sect9_plantingw2.sav;sect9_plantingw2.por;sect9_plantingw2.sas7bdat;sect9_plantingw2.xpt;sect9_plantingw2.csv;*sect9_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect10_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 10 (Other Household Income). The data also contains geographic area identification variables.",4697,22,household,geography,0,not_received_no_original_raw_package,sect10_plantingw2;sect10_plantingw2.*;sect10_plantingw2.dta;sect10_plantingw2.sav;sect10_plantingw2.por;sect10_plantingw2.sas7bdat;sect10_plantingw2.xpt;sect10_plantingw2.csv;*sect10_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
4,priority_10_wave_batch,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,1952,sect11a_plantingw2,"Data collected using Post Planting Agriculture Questionnaire, Section 11A (Plot Roster). The data also contains geographic area identification variables.",3112,9,person,geography,0,not_received_no_original_raw_package,sect11a_plantingw2;sect11a_plantingw2.*;sect11a_plantingw2.dta;sect11a_plantingw2.sav;sect11a_plantingw2.por;sect11a_plantingw2.sas7bdat;sect11a_plantingw2.xpt;sect11a_plantingw2.csv;*sect11a_plantingw2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
