country,survey_name,wave,idno,file,raw_variable,raw_label,harmonized_variable,unit,recall_period,construction_rule,quality_flag,notes
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_1e,BEEF STATE MEAT LAST AVAILABLE,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_20a,"FISH, SMKD STATE MEAT LOW AVAIL",admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_20b,"FISH, SMKD STATE MEAT LOW PRICE",admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_20c,"FISH, SMKD STATE MEAT HI AVAILA",admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_20d,"FISH, SMKD STATE MEAT HI PRICE?",admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_20e,"FISH, SMKD STATE MEAT LAST AVAI",admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_21a,FISH PRESERVES STATE MEAT LOW A,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_21b,FISH PRESERVES STATE MEAT LOW P,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_21c,FISH PRESERVES STATE MEAT HI AV,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_21d,FISH PRESERVES STATE MEAT HI PR,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_21e,FISH PRESERVES STATE MEAT LAST,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_2a,LAMB STATE MEAT LOW AVAILABLE?,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_2b,LAMB STATE MEAT LOW PRICE?,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_2c,LAMB STATE MEAT HI AVAILABLE?,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_2d,LAMB STATE MEAT HI PRICE?,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_2e,LAMB STATE MEAT LAST AVAILABLE?,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_3a,PORK STATE MEAT LOW AVAILABLE?,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_3b,PORK STATE MEAT LOW PRICE?,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_3c,PORK STATE MEAT HI AVAILABLE?,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_3d,PORK STATE MEAT HI PRICE?,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_3e,PORK STATE MEAT LAST AVAILABLE?,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_4a,HORSE MEAT STATE MEAT LOW AVAIL,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_4b,HORSE MEAT STATE MEAT LOW PRICE,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_4c,HORSE MEAT STATE MEAT HI AVAILA,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_4d,HORSE MEAT STATE MEAT HI PRICE?,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_4e,HORSE MEAT STATE MEAT LAST AVAI,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_5a,CHICKEN STATE MEAT LOW AVAILABL,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_5b,CHICKEN STATE MEAT LOW PRICE?,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_5c,CHICKEN STATE MEAT HI AVAILABLE,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_5d,CHICKEN STATE MEAT HI PRICE?,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_5e,CHICKEN STATE MEAT LAST AVAILAB,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_6a,SAUSAGE BLD STATE MEAT LOW AVAI,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_6b,SAUSAGE BLD STATE MEAT LOW PRIC,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_6c,SAUSAGE BLD STATE MEAT HI AVAIL,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_6d,SAUSAGE BLD STATE MEAT HI PRICE,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_6e,SAUSAGE BLD STATE MEAT LAST AVA,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
Kyrgyz Republic,Multipurpose Poverty Survey 1993,1993,KGZ_1993_KMPS_v01_M,KPRICE2,aye4_7a,SAUSAG <SMK STATE MEAT LOW AVAI,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Survey of Availability and Prices of Food Products and Fuel (continued)
