acquisition_batch_rank,batch_role,country,wave,idno,item_type,item_id,source_gate_status,manual_fields_required,manual_fields_passed,missing_or_failed_fields,manual_decision_status,review_notes
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,shocks_or_livelihood:ETH_HouseholdGeovariables_Y4.dta:h2019_wetQ,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,shocks_or_livelihood:ETH_HouseholdGeovariables_Y4.dta:wetQ_avg,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,shocks_or_livelihood:sect06_com_w4.dta:cs6q17c,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,shocks_or_livelihood:sect06_com_w4.dta:cs6q18c,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,shocks_or_livelihood:sect15a_hh_w4.dta:s15q01,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,shocks_or_livelihood:sect15a_hh_w4.dta:s15q11,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,shocks_or_livelihood:sect15a_hh_w4.dta:s15q13,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,shocks_or_livelihood:sect15a_hh_w4.dta:s15q14,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,shocks_or_livelihood:sect15a_hh_w4.dta:s15q15_1,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,shocks_or_livelihood:sect15a_hh_w4.dta:s15q15_2,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,shocks_or_livelihood:sect15a_hh_w4.dta:s15q16,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,shocks_or_livelihood:sect15b_hh_w4.dta:loan_id,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,strata:sect8_3_ls_w4.dta:ls_s8_3q01,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,strata:sect8_3_ls_w4.dta:ls_s8_3q02,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,strata:sect9_hh_w4.dta:s9q04_1,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,strata:sect9_hh_w4.dta:s9q04_2,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,strata:sect9_hh_w4.dta:s9q04_3,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,survey_timing:sect_cover_hh_w4.dta:InterviewStart,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,survey_timing:sect_cover_ls_w4.dta;sect_cover_ph_w4.dta;sect_cover_pp_w4.dta:InterviewDate,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,survey_weight:cons_agg_w4.dta;sect10_ph_w4.dta;sect10a_hh_w4.dta;sect10b_hh_w4.dta;sect10c_hh_w4.dta;sect10d1_hh_w4.dta;sect10d2_hh_w4.dta;sect11_hh_w4.dta;sect11_ph_w4.dta;sect11b1_hh_w4.dta;sect11b2_hh_w4.dta;sect12a_hh_w4.dta;sect12b1_hh_w4.dta;sect12b2_hh_w4.dta;sect13_hh_w4_v2.dta;sect14_hh_w4.dta;sect15a_hh_w4.dta;sect15b_hh_w4.dta;sect1_hh_w4.dta;sect1_ph_w4.dta:pw_w4,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,survey_weight:sect10b_com_w4.dta:cs10bq04,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,survey_weight:sect3_pp_w4.dta;sect3_hh_w4.dta:s3q37,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,survey_weight:sect3_hh_w4.dta:s3q38,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,survey_weight:sect9a_pp_w4.dta:sccq03,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,survey_weight:sect9a_pp_w4.dta:sccq04,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,total_consumption_or_income:sect8_2_ls_w4.dta:ls_s8_2q14,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,variable,total_consumption_or_income:sect8_2_ls_w4.dta:ls_s8_2q18,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,variable,care_or_barrier:hh2_cmty:ccq42_n,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,variable,care_or_barrier:hh2_cmty:ccq42_u,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,variable,care_or_barrier:hh2_cmty:ccq44_n,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,variable,care_or_barrier:hh2_cmty:ccq44_u,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,variable,care_or_barrier:hh2_cmty;hh3_cmty:ccq47_n,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,variable,care_or_barrier:hh2_cmty;hh3_cmty:ccq47_u,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,variable,care_or_barrier:hh2_mkts_hlthfac;mkts_hlthfac:hlth_id,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,variable,care_or_barrier:hh2_mkts_location:hlth_dist1,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,variable,care_or_barrier:hh2_mkts_location:hlth_dist1u,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,variable,care_or_barrier:hh2_mkts_location:hlth_dist2,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,variable,care_or_barrier:hh2_mkts_location:hlth_dist2u,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,variable,care_or_barrier:hh2_mkts_location:hlth_dist3,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,variable,care_or_barrier:hh2_mkts_location:hlth_dist3u,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,variable,care_or_barrier:hh2_mkts_location:hlth_dist4,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
3,priority_10_wave_batch,Malawi,2007-2009,MWI_2007-2009_MTM_v01_M,variable,care_or_barrier:hh2_mkts_location:hlth_dist4u,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
