acquisition_batch_rank,batch_role,country,survey_name,wave,idno,concept,required_for,candidate_rank_within_concept,candidate_files,candidate_raw_variable,candidate_harmonized_variables,raw_label,metadata_confidence,confidence_reason,verification_checks,minimum_raw_evidence_needed,raw_file_status,raw_variable_status,verification_status,harmonization_decision,fill_raw_file_used,fill_raw_variable_used,fill_variable_label_verified,fill_value_distribution_checked,fill_missing_codes_documented,fill_unit_recall_period_documented,fill_merge_key_level_verified,fill_outlier_or_skip_pattern_notes,fill_promote_to_harmonization_recipe,review_notes
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,demographics,covariates_and_subgroups,14,sect1_harvestw2,s1q4,age,AGE IN COMPLETED YEARS,high,explicit age evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,demographics,covariates_and_subgroups,15,sect1_harvestw2,s1q6_day,age,DATE OF BIRTH - DAY,high,explicit age evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,demographics,covariates_and_subgroups,16,sect1_harvestw2,s1q6_month,age,DATE OF BIRTH - MONTH,high,explicit age evidence,age/sex/education/household roster logic; household head definition; derived age-structure feasibility,age/sex/education/household structure/assets for adjustment and heterogeneity,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,health_need,double_failure_sample,1,sect4a_harvestw2,s4aq3,illness_or_injury_need,DURING THE PAST 4 WEEKS HAVE YOU SUFFERED FROM AN ILLNESS OR INJURY?,high,explicit illness/injury/need evidence,need denominator definition; skip pattern; individual vs household level; recall period; missing and no-need coding,"illness, injury, symptom, or other health-need denominator",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,health_need,double_failure_sample,2,sect4a_harvestw2,s4aq6a,illness_or_injury_need,WHOM DID YOU CONSULT FOR THIS ILLNESS/INJURY IN THE LAST 4 WEEKS?(1ST),high,explicit illness/injury/need evidence,need denominator definition; skip pattern; individual vs household level; recall period; missing and no-need coding,"illness, injury, symptom, or other health-need denominator",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,health_need,double_failure_sample,3,sect4a_harvestw2,s4aq6b,illness_or_injury_need,WHOM DID YOU CONSULT FOR THIS ILLNESS/INJURY IN THE LAST 4 WEEKS?(2ND),high,explicit illness/injury/need evidence,need denominator definition; skip pattern; individual vs household level; recall period; missing and no-need coding,"illness, injury, symptom, or other health-need denominator",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,health_need,double_failure_sample,4,sect4a_harvestw2,s4aq6c,illness_or_injury_need,WHOM DID YOU CONSULT FOR THIS ILLNESS/INJURY?(OTHER SPECIFY),high,explicit illness/injury/need evidence,need denominator definition; skip pattern; individual vs household level; recall period; missing and no-need coding,"illness, injury, symptom, or other health-need denominator",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,household_id,harmonization,1,HHTrack;NGA_HouseholdGeovars_Y2;NGA_PlotGeovariables_Y2;PTrack;cons_agg_wave2_visit1;cons_agg_wave2_visit2;sect10_plantingw2;sect10a_harvestw2;sect10b_harvestw2;sect10c_harvestw2;sect10ca_harvestw2;sect10cb_harvestw2;sect11a1_plantingw2;sect11a_harvestw2;sect11a_plantingw2;sect11b1_plantingw2;sect11b2_plantingw2;sect11b_harvestw2;sect11c1_plantingw2;sect11c2_plantingw2,hhid,hhid,HOUSEHOLD IDENTIFICATION;Unique HH Identifier;household identification,high,explicit household identifier evidence,nonmissing rate; uniqueness at stated level; stable across modules; household/person merge behavior,household identifier available for module merges,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,insurance,covariates_and_subgroups,1,sect3a_harvestw2,s3aq35,health_insurance,DO YOU CONTRIBUTE TO THE NATIONAL HEALTH INSURANCE SCHEME(NHIS)?,high,explicit health insurance or coverage evidence,insurance/coverage definition; individual vs household level; current coverage timing; public/private coding,"insurance or coverage variable, if available",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,insurance,covariates_and_subgroups,2,sect3a_plantingw2,s3aq38,health_insurance,DO YOU CONTRIBUTE TO THE NATIONAL HEALTH INSURANCE SCHEME?,high,explicit health insurance or coverage evidence,insurance/coverage definition; individual vs household level; current coverage timing; public/private coding,"insurance or coverage variable, if available",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,oop_health_expenditure,main_financial_sample,1,sect4a_harvestw2,s4aq20,oop_health_expenditure;care_sought,WHO PAID FOR MOST OF YOUR HEALTH EXPENSES INCLUDING CONSULTATION/HOSPITAL STAY?,high,health payment/expenditure evidence;health-care access/barrier evidence,numeric type; OOP scope; reimbursement/insurance exclusion; recall period; item vs aggregate; missing and zero coding,out-of-pocket health spending amount with unit and recall period,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,oop_health_expenditure,main_financial_sample,2,sect4a_harvestw2,s4aq20b,oop_health_expenditure,WHO PAID FOR MOST OF YOUR HEALTH EXPENSES (OTHER SPECIFY),high,health payment/expenditure evidence,numeric type; OOP scope; reimbursement/insurance exclusion; recall period; item vs aggregate; missing and zero coding,out-of-pocket health spending amount with unit and recall period,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,psu_cluster,survey_design_robustness,1,HHTrack;NGA_HouseholdGeovars_Y2;NGA_PlotGeovariables_Y2;cons_agg_wave2_visit1;cons_agg_wave2_visit2;sect10_plantingw2;sect10a_harvestw2;sect10b_harvestw2;sect10c_harvestw2;sect10ca_harvestw2;sect10cb_harvestw2;sect11a1_plantingw2;sect11a_harvestw2;sect11a_plantingw2;sect11b1_plantingw2;sect11b2_plantingw2;sect11b_harvestw2;sect11c1_plantingw2;sect11c2_plantingw2;sect11c_harvestw2,ea,psu_or_cluster_id,ea code;EA CODE;Enumeration area;ea,high,explicit PSU/cluster evidence,cluster/EA identifier; sampling level; variance cluster suitability; merge consistency,"PSU, cluster, or enumeration area identifier for variance/clustering",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,psu_cluster,survey_design_robustness,2,NGA_HouseholdGeovars_Y2,LAT_DD_MOD,latitude_or_longitude;psu_or_cluster_id,EA Latitude (offset),high,explicit coordinate/GPS evidence;explicit PSU/cluster evidence,cluster/EA identifier; sampling level; variance cluster suitability; merge consistency,"PSU, cluster, or enumeration area identifier for variance/clustering",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,psu_cluster,survey_design_robustness,3,NGA_HouseholdGeovars_Y2,LON_DD_MOD,latitude_or_longitude;psu_or_cluster_id,EA Longitude (offset),high,explicit coordinate/GPS evidence;explicit PSU/cluster evidence,cluster/EA identifier; sampling level; variance cluster suitability; merge consistency,"PSU, cluster, or enumeration area identifier for variance/clustering",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,shocks_or_livelihood,mechanisms_and_heterogeneity,1,NGA_HouseholdGeovars_Y2,anntot_avg,shock_module_variable,Avg 12-month total rainfall(mm) for Jan-Dec,high,explicit shock or climate-sensitive event evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,shocks_or_livelihood,mechanisms_and_heterogeneity,2,NGA_HouseholdGeovars_Y2,h2012_tot,shock_module_variable,"12-month total rainfall (mm) in Jan-Dec, starting January 2012",high,explicit shock or climate-sensitive event evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,shocks_or_livelihood,mechanisms_and_heterogeneity,3,NGA_HouseholdGeovars_Y2,h2012_wetQ,shock_module_variable,Total rainfall in wettest quarter (mm) within 12-month period starting January 2,high,explicit shock or climate-sensitive event evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,shocks_or_livelihood,mechanisms_and_heterogeneity,4,NGA_HouseholdGeovars_Y2,wetQ_avg,shock_module_variable,Avg total rainfall in wettest quarter(mm) within 12-month periods from Jan-Dec,high,explicit shock or climate-sensitive event evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,shocks_or_livelihood,mechanisms_and_heterogeneity,5,sect11d_plantingw2,s11dq23,coping_borrowed,WHAT WAS THE SOURCE OF CREDIT FOR THIS [FERTILIZER]? (NETWORK CODE),high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,shocks_or_livelihood,mechanisms_and_heterogeneity,6,sect11d_plantingw2,s11dq35,coping_borrowed,WHAT WAS THE SOURCE OF CREDIT FOR [FERTILIZER] PURCHASED FROM [2ND SOURCE]?,high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,shocks_or_livelihood,mechanisms_and_heterogeneity,7,sect11e_plantingw2,s11eq25,coping_borrowed,WHAT WAS THE SOURCE OF CREDIT FOR THIS PURCHASED SEED? (NETWORK CODE),high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,shocks_or_livelihood,mechanisms_and_heterogeneity,8,sect11e_plantingw2,s11eq37,coping_borrowed,What was the source of credit for this seed purchase? (Ntwk code),high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,shocks_or_livelihood,mechanisms_and_heterogeneity,9,sect11h_plantingw2,s11hq18a,agriculture_livelihood;coping_borrowed,HOW MUCH OF THE HARVESTED [CROP] WAS GIVEN OUT FOR BORROWED INPUTS? (QTY),high,agriculture/livelihood evidence; moderator role requires raw data;explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
4,priority_10_wave_batch,Nigeria,"General Household Survey, Panel  2012-2013, Wave 2",2012-2013,NGA_2012_GHSP-W2_v02_M,shocks_or_livelihood,mechanisms_and_heterogeneity,10,sect12_harvestw2,s12q1f,coping_borrowed,NBR OF DAYS YOU HAD TO:BORROW FOOD OR RELAY ON HELP FROM A FRIEND(DAYS),high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
