priority_rank,priority_score,idno,dataset,official_url,file_name,module_guess,unit_guess,candidate_categories,candidate_harmonized_variables,candidate_raw_variables_examples,candidate_variable_count,download_status,post_download_action,notes
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,cons_agg_wave2_visit2,consumption/welfare,unknown,consumption;demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;asset_index_or_asset_variable;education;hhid;household_weight_or_person_weight;nonfood_consumption;psu_or_cluster_id;reason_not_sought_distance;rural;shock_module_variable;total_consumption_or_income,nfdfoth;totcons;nfdtrans;lga;rururb;state;ea;hhid;hhweight;edtexp;nfdelec;nfdinsur,14,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect4a_plantingw2,geography,household,geography;shocks;survey_design,admin1_or_admin2;coping_borrowed;hhid;pid;psu_or_cluster_id,lga;state;ea;hhid;indiv;s4aq11;s4aq12a;s4aq12b;s4aq12c;s4aq12d;s4aq12e;s4aq13,14,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,secta9a2_harvestw2,geography,community/geography,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;psu_or_cluster_id,lga;state;ea;hhid;sa9aq10b1;sa9aq10b2;sa9aq4a1;sa9aq4a2;sa9aq4b1;sa9aq4b2;sa9aq7a;sa9aq7b,13,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,HHTrack,other,household,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;household_weight_or_person_weight;psu_or_cluster_id,lga;state;ea;hhid;wt_combined;wt_w1v1;wt_w1v2;wt_w2v1;wt_w2v2;wt_wave1;wt_wave2;moved_w2v2,12,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,NGA_PlotGeovariables_Y2,agriculture,agriculture/plot,geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;latitude_or_longitude;psu_or_cluster_id;reason_not_sought_distance,dist_household;lga;plot_qa_type;state;ea;hhid;dist_household;plot_qa_type;plotid;srtm_nga;srtmslp_nga;twi_nga,12,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect11c2_plantingw2,geography,community/geography,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;psu_or_cluster_id,lga;state;ea;hhid;plotid;s11c2q1;s11c2q10;s11c2q15;s11c2q19;s11c2q27;s11c2q29;s11c2q6,12,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect11a1_plantingw2,geography,person,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;latitude_or_longitude;psu_or_cluster_id,lga;s11aq4c;state;ea;hhid;plotid;s11aq4a;s11aq4b;s11aq5c;s11aq6a;s11aq6b,11,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect4b_plantingw2,geography,household,geography;shocks;survey_design,admin1_or_admin2;coping_borrowed;hhid;pid;psu_or_cluster_id,lga;s4bq26;state;ea;hhid;indiv;s4bq10;s4bq11;s4bq14;s4bq15;s4bq21,11,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect2_plantingw2,geography,household,demographics;geography;health_need_access;survey_design,admin1_or_admin2;age;care_not_sought_reason;education;hhid;psu_or_cluster_id;reason_not_sought_distance,s2q19e;s2q6;s2q6b;lga;state;ea;hhid;s2q1;s2q7;s2q8,10,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect3a_plantingw2,geography,household,demographics;geography;health_expenditure;health_need_access;shocks;survey_design,admin1_or_admin2;age;agriculture_livelihood;care_not_sought_reason;health_insurance;hhid;pid;psu_or_cluster_id,s3aq38;s3aq9;s3aq9b;lga;state;ea;hhid;indiv;s3aq1;s3aq5,10,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect11l2_plantingw2,geography,community/geography,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;pid;psu_or_cluster_id,lga;state;ea;hhid;s11l2q2a;s11l2q2b;s11l2q2c;s11l2q2d;s11l2q3,9,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect4b_harvestw2,geography,household,demographics;geography;health_need_access;survey_design,admin1_or_admin2;age;care_not_sought_reason;hhid;household_weight_or_person_weight;pid;psu_or_cluster_id,s4bq23;s4bq23b;lga;state;ea;hhid;indiv;s4bq6;s4bq27,9,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect11i_plantingw2,geography,community/geography,geography;survey_design,admin1_or_admin2;hhid;pid;psu_or_cluster_id,lga;state;ea;hhid;s11iq4a;s11iq4b;s11iq5a;s11iq5b,8,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect12_harvestw2,geography,household,demographics;geography;shocks;survey_design,admin1_or_admin2;coping_borrowed;education;hhid;psu_or_cluster_id;sex,lga;state;ea;hhid;s12q1d;s12q4a;s12q4b;s12q1f,8,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect3a_harvestw2,geography,household,geography;health_expenditure;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;care_not_sought_reason;health_insurance;hhid;pid;psu_or_cluster_id,s3aq35;s3aq6;lga;state;ea;hhid;indiv;s3aq2,8,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect9_plantingw2,geography,household,demographics;geography;shocks;survey_design,admin1_or_admin2;coping_borrowed;education;hhid;psu_or_cluster_id;sex,lga;state;ea;hhid;s9q1d;s9q4a;s9q4b;s9q1f,8,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,secta_plantingw2,geography,household,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;household_weight_or_person_weight;psu_or_cluster_id,lga;state;ea;hhid;wt_combined;wt_wave2;ag1;ag3,8,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect5_harvestw2,geography,household,demographics;geography;survey_design,admin1_or_admin2;age;education;hhid;pid;psu_or_cluster_id,lga;state;ea;hhid;indiv;s5q1;s5q34,7,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect15b2_harvestw2,geography,household,demographics;geography;survey_design,admin1_or_admin2;age;hhid;psu_or_cluster_id;sex,lga;state;ea;hhid;s15bq3;s15bq4,6,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect3b_harvestw2,geography,household,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;pid;psu_or_cluster_id,lga;state;ea;hhid;indiv;s3bq2,6,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect3b_plantingw2,geography,household,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;pid;psu_or_cluster_id,lga;state;ea;hhid;indiv;s3bq2,6,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect3c_plantingw2,geography,household,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;pid;psu_or_cluster_id,lga;state;ea;hhid;indiv;s3cq2,6,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,secta5b_harvestw2,geography,community/geography,demographics;geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;asset_index_or_asset_variable;hhid;psu_or_cluster_id,lga;state;ea;hhid;sa5bq5;sa5bq3,6,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,secta_harvestw2,geography,household,geography;survey_design,admin1_or_admin2;hhid;household_weight_or_person_weight;psu_or_cluster_id,lga;state;ea;hhid;wt_combined;wt_wave2,6,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sectc1_plantingw2,geography,community/geography,demographics;geography;survey_design,admin1_or_admin2;education;pid;psu_or_cluster_id;sex,lga;state;ea;pid;c1q2;c1q6,6,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect3d_plantingw2,geography,household,geography;survey_design,admin1_or_admin2;hhid;pid;psu_or_cluster_id,lga;state;ea;hhid;indiv,5,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect3e_plantingw2,geography,household,geography;survey_design,admin1_or_admin2;hhid;pid;psu_or_cluster_id,lga;state;ea;hhid;indiv,5,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
6,18,NGA_2012_GHSP-W2_v02_M,"Nigeria - General Household Survey, Panel  2012-2013, Wave 2 (2012-2013; NGA_2012_GHSP-W2_v02_M)",https://microdata.worldbank.org/catalog/1952/get-microdata,sect6_harvestw2,geography,household,geography;survey_design,admin1_or_admin2;hhid;pid;psu_or_cluster_id,lga;state;ea;hhid;indiv,5,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
