download_rank,country,wave,idno,catalog_id,official_get_microdata_url,local_target_folder,file_id,expected_file_name,file_description,case_quantity,variable_quantity,priority_core_target,core_requirements,core_top_variable_names,current_official_file_match_status,matched_local_locations,acceptance_gate_status,post_download_acceptance_action,fill_received_file_or_archive_member,fill_sha256_verified,fill_units_recall_skip_reviewed,fill_ready_for_raw_value_review,data_write_gate_status,modeling_gate_status
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F60,sect12_harvestw3,"Household level data on quantity of food, preferred foods and variety of foods available to household members based on economic reasons - collected through Post Harvest Household Questionnaire, Section 12 (Food Security)",4582,34,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F61,sect13_harvestw3,"Household level data on miscellaneous income received by household - collected through Post Harvest Household Questionnaire, Section 13 (Other Household Income)",4582,21,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F62,sect14_harvestw3,"Household level data on household access to and utilization of safety nets - collected through Post Harvest Household Questionnaire, Section 14 (Safety Nets)",64148,23,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F63,sect15a_harvestw3,"Data on economic shocks affecting the household since 2014 - collected through Post Harvest Household Questionnaire, Section 15A (Economic Shocks)",100804,26,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F64,sect15b1_harvestw3,"Data on deaths of household members in the past 12 months, including age of deceased and cause of death - collected through Post Harvest Household Questionnaire, Section 15B (Deaths), question 1",4582,7,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F65,sect15b2_harvestw3,"Data on deaths of household members in the past 12 months, including age of deceased and cause of death - collected through Post Harvest Household Questionnaire, Section 15B (Deaths), questions 2 to 6",798,14,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F66,sect15c_harvestw3,"Data on the frequency of various types of violence experienced by any member of the household - collected through Post Harvest Household Questionnaire, Section 15C (Conflict)",54984,43,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F67,sectaa_harvestw3,"Household level data on household location and identification data as well as administrative data as regards administering and managing the questionnaire - collected through Post Harvest Agriculture Questionnaire, Section A-1 (Household Identification)",4592,50,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F68,secta1_harvestw3,"Data on follow-up on use of land for in post- planting visit and data on any subsequent planting or other use of the plot - collected through Post Harvest Agriculture Questionnaire, Section A-1 (Land)",5918,50,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F69,secta2_harvestw3,"Data on household members and hired labour that worked in crop harvesting activities on the plot - collected through Post Harvest Agriculture Questionnaire, Section A2 (Labor)",5916,111,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F7,sect4c2_plantingw3,"Household level data on credit history including loans received, loans pending, or loan refusals - collected through Post Planting Household Questionnaire, Section 4C (Credit), questions 2 to 11",900,22,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F70,secta3i_harvestw3,"Data on quantity and value of field crops produced - collected through Post Harvest Agriculture Questionnaire, Section A3.i (Crop Harvest)",11956,29,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F71,secta3ii_harvestw3,"Data on quantity and value of field crops produced - collected through Post Harvest Agriculture Questionnaire, Section A3.ii (Crop Disposition)",8544,59,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F72,secta4_harvestw3,"Data on ownership and value of agricultural machinery and tools owned by the household - collected through Post Harvest Agriculture Questionnaire, Section A4 (Agricultural Capital)",72650,23,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F73,secta5a_harvestw3,"Data on extension services provided to the household - collected through Post Harvest Agriculture Questionnaire, Section A5a (Extension Services)",37778,12,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F74,secta5b_harvestw3,"Data on access to and utilization of technical support from various sources (government and non-government) - collected through Post Harvest Agriculture Questionnaire, Section A5a (Extension Services)",532,20,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F75,secta8_harvestw3,"Data on income from sale of agricultural products not capture previous section under crops and livestock - collected through Post Harvest Agriculture Questionnaire, Section A8 (Other Agricultural Income)",23248,21,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F76,secta9a1_harvestw3,"Data on fishing activities, includes capture, harvesting and processing - collected through Post Harvest Agriculture Questionnaire, Section A9a (Fishing), question 1",2906,7,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F77,secta9a2_harvestw3,"Data on fishing activities, includes capture, harvesting and processing - collected through Post Harvest Agriculture Questionnaire, Section A9a (Fishing), questions 2 to 18",301,46,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F78,secta9b1_harvestw3,"Data on boat usage and the use of hired labor - collected through Post Harvest Agriculture Questionnaire, Section A9b (Fishing Capital and Revenu), questions 1 and 2",43,8,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F79,secta9b2_harvestw3,"Data on boat usage and the use of hired labor - collected through Post Harvest Agriculture Questionnaire, Section A9b (Fishing Capital and Revenu), questions 3 to 9",301,15,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F8,sect4c3_plantingw3,"Household level data on credit history including loans received, loans pending, or loan refusals - collected through Post Planting Household Questionnaire, Section 4C (Credit), questions 12 to 17",4611,22,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F80,secta9b3_harvestw3,"Data on boat usage and the use of hired labor - collected through Post Harvest Agriculture Questionnaire, Section A9b (Fishing Capital and Revenu), questions 10 to 22",43,37,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
4,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,2734,https://microdata.worldbank.org/catalog/2734/get-microdata,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/,F81,secta10_harvestw3,"Roster of places or businesses where the household sells and purchases agricultural produce and/or supplies - collected through Post Harvest Agriculture Questionnaire, Section A9b (Fishing Capital and Revenu)",5178,10,1,household_person_keys,hhid,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
