file_year_page,title,description,official_url,domain_tags,current_panel_variables_named,current_panel_variable_match_count,issue_language_in_title_or_description,audit_priority_for_current_panel,page_modified_date,http_last_modified,fetched_at_utc,snapshot_relative_path,snapshot_sha256_project_generated
2020,2020 SIPP: Medicaid End-Month Variable Error,User note concerning processing error that affects Medicaid spell end-month variable.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/2020-medicaid-variable-error.html,health_insurance|income_poverty|weights_sampling|employment|education,EMD_BMONTH|EMD_EMONTH|MONTHCODE,3,True,high,2025-07-22T17:46:26.828-04:00,,2026-07-16T02:33:07Z,temp\source_metadata\census_sipp\user_notes\2020\2020-medicaid-variable-error.html,d96538a4616ff22d16b5d010fdfa2db489a0ff03010fb2cd0381327ee9999df0
2020,2020 SIPP: Missing Values for Some Health Insurance Variables,"User note concerning some cases having incorrect missing values in variables EHEMPLY1, EPRIVPLAN1, EHDEDPLN1, EMDPLAN, and EMILITYPE.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/2020-miss-val-some-health-ins-var.html,health_insurance|income_poverty|weights_sampling|employment|education,EMDMTH,1,True,high,2022-12-12T11:28:06.580-05:00,,2026-07-16T02:33:09Z,temp\source_metadata\census_sipp\user_notes\2020\2020-miss-val-some-health-ins-var.html,5b830edfa05b1faf466bb59ebbb76dd0d1bab0d9ec2b036131a342e12bb2c54c
2020,2020 SIPP: Monthly Health Insurance Variables Error,"User note concerning processing error that affects monthly Medicare, Medicaid, and Other health coverage.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/2020-monthly-hi-variables-error.html,health_insurance|income_poverty|weights_sampling|employment|education,ECRMTH|EMDMTH|EMD_BMONTH|EMD_EMONTH|MONTHCODE|RHLTHMTH|RPRIMTH|RPUBMTH|RPUBTYPE1|RPUBTYPE2,10,True,high,2025-07-23T18:21:59.245-04:00,,2026-07-16T02:33:08Z,temp\source_metadata\census_sipp\user_notes\2020\2020-monthly-hi-variables-error.html,b7cddb7fdfb90ca64fffb39417a70e812f0f1750083e6b03dace0e85941dacec
2020,2020 SIPP: Other Assistance Universe and Logical-Imputation Rates,"User note concerning some annual, means-tested program assistance universes and logical-imputation rates.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/2020-othr-assist-univ-logical-imput-rates.html,income_poverty|weights_sampling|employment|food_security|education,,0,False,medium,2023-01-11T16:45:02.119-05:00,,2026-07-16T02:33:09Z,temp\source_metadata\census_sipp\user_notes\2020\2020-othr-assist-univ-logical-imput-rates.html,493171166a34d1e52d5fcef78206ade515acf6c79e6d51a7a5a0b0710512f08e
2020,2020 SIPP: “Other Support Paid” Universe,User note concerning an error in the universe of &ldquo;Other Support Paid&rdquo;.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/2020-othr-supprt-paid-univ.html,income_poverty|weights_sampling|employment|education,TAGE_EHC,1,True,high,2023-01-11T15:39:07.697-05:00,,2026-07-16T02:33:10Z,temp\source_metadata\census_sipp\user_notes\2020\2020-othr-supprt-paid-univ.html,6c83668c9cd6c6087927a7be80ae8ea84b5a6a17a531f9d0c8fed3a97617f9e3
2020,2020 SIPP: Parents' Nativity Imputation,User note concerning incorrectly assigned status flags and imputation rates.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/2020-parents-nativity-imputation.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2022-04-08T08:22:38.456-04:00,,2026-07-16T02:33:09Z,temp\source_metadata\census_sipp\user_notes\2020\2020-parents-nativity-imputation.html,2522d9961466ba18d274ddab8b802b08ba2d0cd2ee45fdc00d68e107489a2a40
2020,2020 SIPP: Pass-Through Child Support Universe Error,User note concerning an error in the universe for the receipt of pass-through child support variable.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/2020-pass-thr-child-supprt-univ-error.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2025-03-11T14:00:17.635-04:00,,2026-07-16T02:33:10Z,temp\source_metadata\census_sipp\user_notes\2020\2020-pass-thr-child-supprt-univ-error.html,6c51d251ab1da40416374b1f6e3b28b165581071c7e01e9fc4efb97c76cf62be
2020,2020 SIPP: Processing Error Effects on Uninsured Care,User note concerning effects of processing error in monthly health insurance variables on Uninsured Care.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/2020-processing-error-effects.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,True,medium,2025-07-23T19:08:21.586-04:00,,2026-07-16T02:33:10Z,temp\source_metadata\census_sipp\user_notes\2020\2020-processing-error-effects.html,45f63c2078db08f22c05052335ee99b7c4f21e39fcc241004b9ab1bc819f25d1
2020,2020 SIPP: “_SCRNR” Health Insurance Variables Versus Recodes,User note advising against the use of health insurance &ldquo;_SCRNR&rdquo; variables in favor of using recodes.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/2020-scrnr-health-ins-var-vs-recodes.html,health_insurance|income_poverty|weights_sampling|employment|education,RPRIMTH|RPRITYPE1|RPRITYPE2|RPUBMTH|RPUBTYPE1|RPUBTYPE2|RPUBTYPE3,7,False,medium,2022-12-07T15:08:39.925-05:00,,2026-07-16T02:33:14Z,temp\source_metadata\census_sipp\user_notes\2020\2020-scrnr-health-ins-var-vs-recodes.html,6014c0cb01bae09d7fb1512075985b5c74f4c0215f0aaef895bff255ca7d2c19
2020,2020 SIPP: Social Security Parent-Child Linkage Variables,User note concerning variables that can be used to link children with adults receiving Social Security on behalf of a child.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/2020-social-security-parent-child-linkage-variable.html,health_insurance|income_poverty|weights_sampling|employment|family_relationship|education,PNUM,1,False,medium,2024-07-09T17:27:17.144-04:00,,2026-07-16T02:33:12Z,temp\source_metadata\census_sipp\user_notes\2020\2020-social-security-parent-child-linkage-variable.html,99c43ea7ca5284ef9ee928e675569aaf7a0be2872d5267ea0c56ab361b107abc
2020,2020 SIPP: Status Flag Error for Miscellaneous Income,User note concerning status flag error for &ldquo;any miscellaneous income&rdquo; receipt.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/2020-status-flag-error.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2024-07-01T13:40:25.582-04:00,,2026-07-16T02:33:13Z,temp\source_metadata\census_sipp\user_notes\2020\2020-status-flag-error.html,97347c55dcfb4fbea1a03c0e3856819755bc0918df5191623d5d5fcc103ed48f
2020,2020 SIPP: TDRAW_AMT and Retirement Income,User note concerning TDRAW_AMT and how to incorporate it into a person-month retirement income recode.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/2020-tdraw_amt-and-retirement-income.html,income_poverty|weights_sampling|employment|education,TAGE_EHC,1,False,medium,2023-08-10T17:05:43.320-04:00,,2026-07-16T02:33:14Z,temp\source_metadata\census_sipp\user_notes\2020\2020-tdraw_amt-and-retirement-income.html,0977fbe868186bae4e4217ff2cc1fb0508978df25c4b3ace4019ee2873328142
2020,2020 SIPP: THTOTINCT2 Missing Type 2 Income for Unrelated Household Members,User note concerning missing Type 2 income for unrelated household members,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/2020-thtotinct2-missing.html,income_poverty|weights_sampling|employment|education,MONTHCODE|PNUM|SSUID|THTOTINC,4,True,high,2026-01-08T09:00:09.814-05:00,,2026-07-16T02:33:13Z,temp\source_metadata\census_sipp\user_notes\2020\2020-thtotinct2-missing.html,a9440b8caf4c2e6bb8774afeaaca5b681245c818ef3b480b0f6840055be8196a
2020,2020 SIPP: Universe for Jointly Held Assets and Debts,User note concerning how the removal of EREGDOMPART from the 2020 SIPP affects the universe for jointly held assets and debts.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/2020-univ-joint-held-assets-debts.html,income_poverty|weights_sampling|employment|education,EMS|MONTHCODE,2,False,medium,2022-02-28T11:12:06.129-05:00,,2026-07-16T02:33:13Z,temp\source_metadata\census_sipp\user_notes\2020\2020-univ-joint-held-assets-debts.html,81ac56f4191d20a09756febdd4a2d612ead99234aa3db4f6f73ecd896aa8cc29
2020,2020 SIPP: Universing Error for RGED,User note concerning universing error that omits respondents aged 15 to 17 with at least a high school credential from being assigned an RGED value.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/2020-universing-error-rged.html,income_poverty|weights_sampling|employment|education,EEDUC|TAGE,2,True,high,2025-07-23T13:24:03.027-04:00,,2026-07-16T02:33:15Z,temp\source_metadata\census_sipp\user_notes\2020\2020-universing-error-rged.html,1cedf02019fb708b5e921a6a75d7dad35cb516d2bbc4f141d70538c071563aec
2020,2020 SIPP: User Note for Changes to Imputed Earnings,A user note concerning changes to imputed earnings and profits.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/chngs-imputd-earngs.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2021-10-26T11:21:16.105-04:00,,2026-07-16T02:33:16Z,temp\source_metadata\census_sipp\user_notes\2020\chngs-imputd-earngs.html,d05031b5540ff6a15956c2be37167ad60fdeb0e8dcd9a617489e0be1be253937
2020,2020 SIPP: Comparing 2020 SIPP Child Care Data to Previous Year,User note concerning the comparison of 2020 SIPP child care estimates to 2008 and prior SIPP panels.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/comp-2020-sipp-child-care-data-previous-yr.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2021-10-26T11:15:21.731-04:00,,2026-07-16T02:33:15Z,temp\source_metadata\census_sipp\user_notes\2020\comp-2020-sipp-child-care-data-previous-yr.html,69db76407f504f04b52a2b94d9eb5ad6876d5bfd980fa9e4763a70b38451b8df
2020,2020 SIPP: Comparing 2020 SIPP Parental Leave Data to Previous Years,User note concerning 2020 SIPP parental leave estimates that are not comparable to the 2008 Panel and earlier due to changes in data collection.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/comp-2020-sipp-parntal-leav-data-prev-yrs.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2021-10-26T11:23:46.595-04:00,,2026-07-16T02:33:15Z,temp\source_metadata\census_sipp\user_notes\2020\comp-2020-sipp-parntal-leav-data-prev-yrs.html,117854f1fe66940703d19d05ba749dccf06217843590d752d5d5f91ee975a0bc
2020,2020 SIPP: Corrected Duration of Residence Calculation,User note concerning corrected duration of residence calculation for Wave 3+ cases as of the 2020 SIPP.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/correct-dur-residnce-calc.html,income_poverty|weights_sampling|employment|education,TRESDUR,1,False,medium,2021-10-26T12:46:08.055-04:00,,2026-07-16T02:33:16Z,temp\source_metadata\census_sipp\user_notes\2020\correct-dur-residnce-calc.html,6765b08a62d9b90b3eb3ba4fa315783daed203cdb8b3b934cb4bfce8e867e64f
2020,2020 SIPP: COVID-19 Collection Impacts and Unit Nonresponse,User note concerning data collection impacts of the COVID-19 pandemic and unit nonresponse in 2020 SIPP.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/covid-coll-impact-unit-nonresp.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2024-02-21T10:26:26.653-05:00,,2026-07-16T02:33:17Z,temp\source_metadata\census_sipp\user_notes\2020\covid-coll-impact-unit-nonresp.html,a07b0c1c366d5a860df722203e7a2ee946851868bd48db5206c64b5a4fd09c99
2020,2020 SIPP: Disability Recode Variable RDIS_ALT,"User note concerning differences in the construction of the recode variable RDIS_ALT in 2020 SIPP, compared to the 2014 SIPP Panel.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/disablty-recod-var-rdis-alt.html,income_poverty|weights_sampling|employment|education,RDIS_ALT,1,False,medium,2021-10-26T11:20:32.986-04:00,,2026-07-16T02:33:17Z,temp\source_metadata\census_sipp\user_notes\2020\disablty-recod-var-rdis-alt.html,79e3e98f732230de8a45e452ab701be7b92799af462258fd0e10560575061349
2020,2020 SIPP: Employer-Offered Health Insurance Coverage,User note concerning variables related to employer-offered health insurance coverage and reasons respondent did not accept this type of coverage.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/emp-offrd-health-ins-covrg.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2021-10-26T11:55:16.007-04:00,,2026-07-16T02:33:19Z,temp\source_metadata\census_sipp\user_notes\2020\emp-offrd-health-ins-covrg.html,2969b2759c5ed99a7bbfc8dffafb9f2c18236b26c59ee73d225c47ea96af61e6
2020,2020 SIPP: Estimates of Disability Prevalence,User note concerning estimates of disability prevalence produced using 2020 SIPP data.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/estimat-disablty-preval.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2021-10-26T11:19:50.357-04:00,,2026-07-16T02:33:18Z,temp\source_metadata\census_sipp\user_notes\2020\estimat-disablty-preval.html,1a39be7fb15c8ef825516d0621d8544f620f1bb480691eeacb0ab5197bcfa0c7
2020,2020 SIPP: Health Insurance Coverage Units,User note concerning variables that identify health insurance coverage units.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/health-ins-covrg-units.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2021-10-26T11:54:29.924-04:00,,2026-07-16T02:33:21Z,temp\source_metadata\census_sipp\user_notes\2020\health-ins-covrg-units.html,c26378942937297a8bfb7d176e7bc3de55f079e112c12224f11088bd0135648e
2020,2020 SIPP: Health Insurance Marketplace Coverage,User Note concerning recode variable for Marketplace coverage.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/health-ins-mrktplce-covrg.html,health_insurance|income_poverty|weights_sampling|employment|education,RMARKTPLACE,1,False,medium,2021-10-27T14:27:46.648-04:00,,2026-07-16T02:33:21Z,temp\source_metadata\census_sipp\user_notes\2020\health-ins-mrktplce-covrg.html,66756d3bf4198073d7011c23ea5a90ddcae6075b4783bd401053835217b53d54
2020,2020 SIPP: Illogical Relationship to Householder Values,User note concerning illogical relationship to householder values for a small number of cases.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/illog-relatshp-hhld-val.html,income_poverty|weights_sampling|employment|family_relationship|education,,0,False,medium,2022-02-03T07:45:51.408-05:00,,2026-07-16T02:33:19Z,temp\source_metadata\census_sipp\user_notes\2020\illog-relatshp-hhld-val.html,c70a5622b940f3ce2026a45eedb59bcb21d8d73be3d1d869e1e1113f0a3875d3
2020,2020 SIPP: Inconsistencies in Child Care data,User note concerning inconsistencies in Child Care content for a small number of case.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/inconsist-chld-care-data.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2021-10-26T11:17:00.678-04:00,,2026-07-16T02:33:19Z,temp\source_metadata\census_sipp\user_notes\2020\inconsist-chld-care-data.html,f78dfc128a10e75ce0cd767262faf37658ae27498829a822f4feba8bd4f09786
2020,2020 SIPP: Inconsistencies in Fertility Universes,User note concerning inconsistent status flag and edited variable universes in Fertility data for a small number of cases.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/inconsist-fertlty-univrs.html,income_poverty|weights_sampling|employment|family_relationship|education,,0,True,medium,2021-10-26T11:24:23.783-04:00,,2026-07-16T02:33:20Z,temp\source_metadata\census_sipp\user_notes\2020\inconsist-fertlty-univrs.html,1ff33d9094697f623082ffc75643bea4936f9f5b6cfe2e3f3f96bb7153ba481f
2020,2020 SIPP: Inconsistent Multiple Partner Fertility Information,User note concerning inconsistencies with multiple partner fertility information for a small number of cases.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/inconsist-multi-partnr-fertlty-info.html,income_poverty|weights_sampling|employment|family_relationship|education,,0,True,medium,2021-10-26T11:25:07.764-04:00,,2026-07-16T02:33:21Z,temp\source_metadata\census_sipp\user_notes\2020\inconsist-multi-partnr-fertlty-info.html,92c598bf597888237d07d307b9ae35298e5fb6ff2dd649b32fb28d41cbf47dad
2020,2020 SIPP: Inconsistent Relationships Among People,User note concerning inconsistent relationships among people for a small number of cases.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2020-usernotes/inconsist-relshps-amg-people.html,income_poverty|weights_sampling|employment|family_relationship|education,EPNSPOUSE,1,True,high,2021-10-26T11:17:44.409-04:00,,2026-07-16T02:33:25Z,temp\source_metadata\census_sipp\user_notes\2020\inconsist-relshps-amg-people.html,13e12fac51941d7229d70116cef5cd467599fe8c33e18ba2ef1df2e603c1aa78
