variable_name,years_present,n_years_present,label_description,universe_restrictions,record_level_inferred,code_list_or_range,recommended_construction_use,harmonization_safe_initial,recoding_needed_initial,missingness_visible_in_metadata
AJB5_SMTHLY1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_SMTHLY2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_SMTHLY3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_STARTWK,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_STRTJAN,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_STRTMON,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_STRTYR,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_TEXPAY,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_TXAMT,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_TXMTH,2018;2019;2020;2021;2022;2023;2024,7,,,monthly,,,True,False,
AJB5_TYPPAY1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_TYPPAY2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_TYPPAY3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_TYPPAY4,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_TYPPAY5,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_UNION,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WKHRS1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WKHRS2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WKHRS3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WKHRS4,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WKHRS5,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WKLY1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WKLY2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WKLY3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WKSUM1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WKSUM2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WKSUM3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WKSUM4,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WKSUM5,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WSBEG,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WSEND,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WSHMDY,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WSHMWRK,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WSJOB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WSMNR,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB5_WSWHDY,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_ANNSAL1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_ANNSAL2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_ANNSAL3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOP1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOP2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOP3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOPEM1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOPEM2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOPEM3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOPEW1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOPEW2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOPEW3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOPRE1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOPRE2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOPRE3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOPSM1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOPSM2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOPSM3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOPSW1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOPSW2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_AWOPSW3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_BMONTH,2018;2019;2020;2021;2022;2023;2024,7,,,monthly,,,True,False,
AJB6_BSLRYB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_BWKLY1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_BWKLY2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_BWKLY3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_BXAMT,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_BXMTH,2018;2019;2020;2021;2022;2023;2024,7,,,monthly,,,True,False,
AJB6_CEXPAY,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CFLG,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CHEARN1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CHEARN2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CHERMN1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CHERMN2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CHERWK1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CHERWK2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CHHOMN1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CHHOMN2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CHHOUR1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CHHOUR2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CHHOWK1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CHHOWK2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CLWRK,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CNTRC,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CONCHK,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CXAMT,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_CXMTH,2018;2019;2020;2021;2022;2023;2024,7,,,monthly,,,True,False,
AJB6_EMONTH,2018;2019;2020;2021;2022;2023;2024,7,,,monthly,,,True,False,
AJB6_EMPALL,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_EMPB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_EMPLOC,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_EMPSIZE,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_ENDWK,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_GAMT1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_HOURLY1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_HOURLY2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_HOURLY3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_HPRTB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_IMBMIC,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_INCPB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_IND,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_JBORSE,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_JOBHRS1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_JOBHRS2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_JOBHRS3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_JOBID,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_MSUM,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_MSUMALT,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_MTHLY1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_MTHLY2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_MTHLY3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_MWKHRS,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_NETGRO1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_NETGRO2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_NETGRO3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_OCC,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_OEXPAY,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_OINCAMT,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_OINCB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_OTHER1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_OTHER2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_OTHER3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_OXAMT,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_OXMTH,2018;2019;2020;2021;2022;2023;2024,7,,,monthly,,,True,False,
AJB6_PARTB1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PARTB2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PARTB3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PAYHR1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PAYHR2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PAYHR3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PFTBCHK,2020;2021;2022;2023;2024,5,,,unknown,,,False,False,
AJB6_PFTLOSS,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PRFTB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PROPB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PTRESN1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PTRESN2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PTRESN3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PVMILE,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PVOEXP,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PVOEXPC,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PVOTHRC,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PVPARK,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PVPARKC,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PVTIME,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PVTRPRM,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_PVWKTRT,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_REIMBMI,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_RENDB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_RSEND,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_SCRNR,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_SMTHLY1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_SMTHLY2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_SMTHLY3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_STARTWK,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_STRTJAN,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_STRTMON,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_STRTYR,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_TEXPAY,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_TXAMT,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_TXMTH,2018;2019;2020;2021;2022;2023;2024,7,,,monthly,,,True,False,
AJB6_TYPPAY1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_TYPPAY2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_TYPPAY3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_TYPPAY4,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_TYPPAY5,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_UNION,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WKHRS1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WKHRS2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WKHRS3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WKHRS4,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WKHRS5,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WKLY1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WKLY2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WKLY3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WKSUM1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WKSUM2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WKSUM3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WKSUM4,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WKSUM5,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WSBEG,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WSEND,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WSHMDY,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WSHMWRK,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WSJOB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WSMNR,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB6_WSWHDY,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_ANNSAL1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_ANNSAL2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_ANNSAL3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOP1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOP2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOP3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOPEM1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOPEM2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOPEM3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOPEW1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOPEW2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOPEW3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOPRE1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOPRE2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOPRE3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOPSM1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOPSM2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOPSM3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOPSW1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOPSW2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_AWOPSW3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_BMONTH,2018;2019;2020;2021;2022;2023;2024,7,,,monthly,,,True,False,
AJB7_BSLRYB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_BWKLY1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_BWKLY2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_BWKLY3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_BXAMT,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_BXMTH,2018;2019;2020;2021;2022;2023;2024,7,,,monthly,,,True,False,
AJB7_CEXPAY,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CFLG,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CHEARN1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CHEARN2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CHERMN1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CHERMN2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CHERWK1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CHERWK2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CHHOMN1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CHHOMN2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CHHOUR1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CHHOUR2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CHHOWK1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CHHOWK2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CLWRK,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CNTRC,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CONCHK,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CXAMT,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_CXMTH,2018;2019;2020;2021;2022;2023;2024,7,,,monthly,,,True,False,
AJB7_EMONTH,2018;2019;2020;2021;2022;2023;2024,7,,,monthly,,,True,False,
AJB7_EMPALL,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_EMPB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_EMPLOC,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_EMPSIZE,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_ENDWK,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_GAMT1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_HOURLY1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_HOURLY2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_HOURLY3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_HPRTB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_IMBMIC,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_INCPB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_IND,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_JBORSE,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_JOBHRS1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_JOBHRS2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_JOBHRS3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_JOBID,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_MSUM,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_MSUMALT,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_MTHLY1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_MTHLY2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_MTHLY3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_MWKHRS,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_NETGRO1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_NETGRO2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_NETGRO3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_OCC,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_OEXPAY,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_OINCAMT,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_OINCB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_OTHER1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_OTHER2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_OTHER3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_OXAMT,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_OXMTH,2018;2019;2020;2021;2022;2023;2024,7,,,monthly,,,True,False,
AJB7_PARTB1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PARTB2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PARTB3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PAYHR1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PAYHR2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PAYHR3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PFTBCHK,2020;2021;2022;2023;2024,5,,,unknown,,,False,False,
AJB7_PFTLOSS,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PRFTB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PROPB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PTRESN1,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PTRESN2,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PTRESN3,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PVMILE,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PVOEXP,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PVOEXPC,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PVOTHRC,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PVPARK,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PVPARKC,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PVTIME,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PVTRPRM,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_PVWKTRT,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_REIMBMI,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_RENDB,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
AJB7_RSEND,2018;2019;2020;2021;2022;2023;2024,7,,,unknown,,,True,False,
