outcome,timing,cohort_start,month,event_time,period,att,treated_delta,control_delta,n_treated_states,n_control_states
flowout_to_national_backup_rate,operational_start,2025-10-01,2026-01-01,3,post,-0.04561810760017046,-0.05690724488769072,-0.011289137287520259,1,39
flowout_to_national_backup_rate,operational_start,2025-10-01,2026-02-01,4,post,-0.04478031789579574,-0.05468813180902704,-0.0099078139132313,1,39
flowout_to_national_backup_rate,operational_start,2025-10-01,2026-03-01,5,post,-0.04874049200630436,-0.06086441508064738,-0.012123923074343018,1,39
flowout_to_national_backup_rate,operational_start,2025-10-01,2026-04-01,6,post,-0.03620181535175905,-0.05086336902427989,-0.014661553672520835,1,39
flowout_to_national_backup_rate,operational_start,2025-10-01,2026-05-01,7,post,-0.04751766188595628,-0.05847743065339049,-0.010959768767434206,1,39
abandoned_in_state_rate,operational_start,2021-10-01,2021-07-01,-3,pre,0.02108008930195599,0.011134602271782368,-0.009945487030173625,1,51
abandoned_in_state_rate,operational_start,2021-10-01,2021-08-01,-2,pre,0.03822660370110652,0.022912338264676257,-0.015314265436430259,1,51
abandoned_in_state_rate,operational_start,2021-10-01,2021-10-01,0,post,-0.006059739622097719,-0.016692960709187882,-0.010633221087090163,1,50
abandoned_in_state_rate,operational_start,2021-10-01,2021-11-01,1,post,-0.0011220156553147682,-0.020403501668741802,-0.019281486013427034,1,50
abandoned_in_state_rate,operational_start,2021-10-01,2021-12-01,2,post,-0.025420501729786053,-0.038415187158527125,-0.012994685428741073,1,50
abandoned_in_state_rate,operational_start,2021-10-01,2022-01-01,3,post,-0.11055651679485869,-0.12347507741326284,-0.012918560618404153,1,49
abandoned_in_state_rate,operational_start,2021-10-01,2022-02-01,4,post,-0.08703956963780961,-0.10062903355675928,-0.01358946391894968,1,49
abandoned_in_state_rate,operational_start,2021-10-01,2022-03-01,5,post,-0.07330835005625341,-0.08845254948693293,-0.015144199430679515,1,49
abandoned_in_state_rate,operational_start,2021-10-01,2022-04-01,6,post,-0.07498544719772528,-0.08781934020876797,-0.012833893011042699,1,48
abandoned_in_state_rate,operational_start,2021-10-01,2022-05-01,7,post,-0.08274172818733036,-0.09635674436762501,-0.013615016180294641,1,48
abandoned_in_state_rate,operational_start,2021-10-01,2022-06-01,8,post,-0.061070930080988434,-0.08683605830038871,-0.025765128219400274,1,48
abandoned_in_state_rate,operational_start,2021-10-01,2022-07-01,9,post,-0.00747490371085488,-0.09396054162579329,-0.0864856379149384,1,48
abandoned_in_state_rate,operational_start,2021-10-01,2022-08-01,10,post,-0.016416128729389565,-0.1122150083317267,-0.09579887960233714,1,48
abandoned_in_state_rate,operational_start,2021-10-01,2022-09-01,11,post,-0.06871330060573669,-0.16693013350138844,-0.09821683289565175,1,48
abandoned_in_state_rate,operational_start,2021-10-01,2022-10-01,12,post,-0.09639616806602848,-0.1683239976087904,-0.07192782954276193,1,48
abandoned_in_state_rate,operational_start,2021-10-01,2022-11-01,13,post,-0.07955340388016938,-0.16470531573415378,-0.08515191185398441,1,48
abandoned_in_state_rate,operational_start,2021-10-01,2022-12-01,14,post,-0.05838345604388605,-0.1443613539031972,-0.08597789785931116,1,48
abandoned_in_state_rate,operational_start,2021-10-01,2023-01-01,15,post,-0.04918695297098841,-0.12444681970437427,-0.07525986673338586,1,48
abandoned_in_state_rate,operational_start,2021-10-01,2023-02-01,16,post,-0.0618044426291437,-0.1488869517668882,-0.08708250913774451,1,48
abandoned_in_state_rate,operational_start,2021-10-01,2023-03-01,17,post,-0.09292495908888687,-0.17027743712461169,-0.07735247803572481,1,48
abandoned_in_state_rate,operational_start,2021-10-01,2023-04-01,18,post,-0.09888268722334226,-0.17475094977351036,-0.0758682625501681,1,47
abandoned_in_state_rate,operational_start,2021-10-01,2023-05-01,19,post,-0.08507551824013058,-0.17297598706352335,-0.08790046882339277,1,47
abandoned_in_state_rate,operational_start,2021-10-01,2023-06-01,20,post,-0.08098208684034698,-0.17115620328074882,-0.09017411644040184,1,47
abandoned_in_state_rate,operational_start,2021-10-01,2023-07-01,21,post,-0.07504478852707581,-0.16587646120029653,-0.09083167267322072,1,47
abandoned_in_state_rate,operational_start,2021-10-01,2023-08-01,22,post,-0.08165412770368959,-0.16167513919147905,-0.08002101148778946,1,47
abandoned_in_state_rate,operational_start,2021-10-01,2023-09-01,23,post,-0.06960924533516552,-0.15131355203436553,-0.08170430669920001,1,46
abandoned_in_state_rate,operational_start,2021-10-01,2023-10-01,24,post,-0.08127480363706492,-0.16174484451873813,-0.08047004088167321,1,46
abandoned_in_state_rate,operational_start,2021-10-01,2023-11-01,25,post,-0.06628291400579021,-0.15011116840721034,-0.08382825440142012,1,46
abandoned_in_state_rate,operational_start,2021-10-01,2023-12-01,26,post,-0.06399751905106123,-0.14989360019675943,-0.0858960811456982,1,46
abandoned_in_state_rate,operational_start,2021-10-01,2024-01-01,27,post,-0.061856621360850864,-0.1477870509493949,-0.08593042958854404,1,46
abandoned_in_state_rate,operational_start,2021-10-01,2024-02-01,28,post,-0.023291225022032694,-0.11210375136912007,-0.08881252634708738,1,46
abandoned_in_state_rate,operational_start,2021-10-01,2024-03-01,29,post,-0.024761884221931735,-0.11102808589566324,-0.0862662016737315,1,46
abandoned_in_state_rate,operational_start,2021-10-01,2024-04-01,30,post,-0.058603765751552836,-0.14467682520764652,-0.08607305945609368,1,43
abandoned_in_state_rate,operational_start,2022-01-01,2021-07-01,-6,pre,-0.03863162072536184,-0.035083981116406426,0.00354763960895541,1,51
abandoned_in_state_rate,operational_start,2022-01-01,2021-08-01,-5,pre,-0.03298258404186932,-0.03480372283917055,-0.0018211387973012247,1,51
abandoned_in_state_rate,operational_start,2022-01-01,2021-09-01,-4,pre,-0.030982344549328397,-0.01748921791019936,0.013493126639129034,1,51
abandoned_in_state_rate,operational_start,2022-01-01,2021-10-01,-3,pre,-0.030526827186653917,-0.02816536284500301,0.002361464341650907,1,50
abandoned_in_state_rate,operational_start,2022-01-01,2021-11-01,-2,pre,-0.016577318898556,-0.022864119483241963,-0.006286800584685963,1,50
abandoned_in_state_rate,operational_start,2022-01-01,2022-01-01,0,post,0.013506616473434993,0.01420486176007682,0.000698245286641827,1,49
abandoned_in_state_rate,operational_start,2022-01-01,2022-02-01,1,post,0.037449802556076967,0.03747714454217327,2.734198609630144e-05,1,49
abandoned_in_state_rate,operational_start,2022-01-01,2022-03-01,2,post,0.029866022470221142,0.028338628944587607,-0.001527393525633535,1,49
abandoned_in_state_rate,operational_start,2022-01-01,2022-04-01,3,post,0.042611712805219484,0.043017281688466774,0.00040556888324728833,1,48
abandoned_in_state_rate,operational_start,2022-01-01,2022-05-01,4,post,0.0496205563555724,0.04924500206956775,-0.00037555428600465345,1,48
abandoned_in_state_rate,operational_start,2022-01-01,2022-06-01,5,post,0.03397196928946141,0.021446302964351127,-0.012525666325110285,1,48
abandoned_in_state_rate,operational_start,2022-01-01,2022-07-01,6,post,-0.024359659229495637,-0.09760583525014405,-0.07324617602064841,1,48
abandoned_in_state_rate,operational_start,2022-01-01,2022-08-01,7,post,-0.04353908276654744,-0.1260985004745946,-0.08255941770804714,1,48
abandoned_in_state_rate,operational_start,2022-01-01,2022-09-01,8,post,-0.05677990171132144,-0.1417572727126832,-0.08497737100136177,1,48
abandoned_in_state_rate,operational_start,2022-01-01,2022-10-01,9,post,-0.07750591762503875,-0.13619428527351068,-0.05868836764847194,1,48
abandoned_in_state_rate,operational_start,2022-01-01,2022-11-01,10,post,-0.054105888758887125,-0.12601833871858154,-0.07191244995969441,1,48
abandoned_in_state_rate,operational_start,2022-01-01,2022-12-01,11,post,-0.0609977369753608,-0.13373617294038198,-0.07273843596502118,1,48
abandoned_in_state_rate,operational_start,2022-01-01,2023-01-01,12,post,-0.07625051831159152,-0.1382709231506874,-0.06202040483909588,1,48
abandoned_in_state_rate,operational_start,2022-01-01,2023-02-01,13,post,-0.06627481112143031,-0.14011785836488483,-0.07384304724345452,1,48
abandoned_in_state_rate,operational_start,2022-01-01,2023-03-01,14,post,-0.07060928981497178,-0.1347223059564066,-0.06411301614143483,1,48
abandoned_in_state_rate,operational_start,2022-01-01,2023-04-01,15,post,-0.06869575182376363,-0.13132040248568946,-0.06262465066192584,1,47
abandoned_in_state_rate,operational_start,2022-01-01,2023-05-01,16,post,-0.06329964946827742,-0.13795650640342794,-0.07465685693515052,1,47
abandoned_in_state_rate,operational_start,2022-01-01,2023-06-01,17,post,-0.0501516731468722,-0.1270821776990318,-0.07693050455215959,1,47
abandoned_in_state_rate,operational_start,2022-01-01,2023-07-01,18,post,-0.06444871003099878,-0.14203677081597724,-0.07758806078497846,1,47
abandoned_in_state_rate,operational_start,2022-01-01,2023-08-01,19,post,-0.03912693151316729,-0.10590433111271448,-0.06677739959954719,1,47
abandoned_in_state_rate,operational_start,2022-01-01,2023-09-01,20,post,-0.06117206199769806,-0.13098066288866217,-0.0698086008909641,1,46
abandoned_in_state_rate,operational_start,2022-01-01,2023-10-01,21,post,-0.06232605358351455,-0.1309003886569519,-0.06857433507343734,1,46
abandoned_in_state_rate,operational_start,2022-01-01,2023-11-01,22,post,-0.05609276803392062,-0.12802531662710487,-0.07193254859318425,1,46
abandoned_in_state_rate,operational_start,2022-01-01,2023-12-01,23,post,-0.06031423564789752,-0.13431461098535985,-0.07400037533746233,1,46
abandoned_in_state_rate,operational_start,2022-01-01,2024-01-01,24,post,-0.06167833468931354,-0.1357130584696217,-0.07403472378030816,1,46
abandoned_in_state_rate,operational_start,2022-01-01,2024-02-01,25,post,-0.06162632052412395,-0.13854314106297544,-0.07691682053885149,1,46
abandoned_in_state_rate,operational_start,2022-01-01,2024-03-01,26,post,-0.0562233218406686,-0.13059381770616424,-0.07437049586549564,1,46
abandoned_in_state_rate,operational_start,2022-01-01,2024-04-01,27,post,-0.05356501498596028,-0.1286324043954732,-0.07506738940951291,1,43
abandoned_in_state_rate,operational_start,2022-01-01,2024-05-01,28,post,-0.06412425583431589,-0.1379441671293018,-0.07381991129498591,1,43
abandoned_in_state_rate,operational_start,2022-01-01,2024-06-01,29,post,-0.07393421240352477,-0.15267832341634172,-0.07874411101281695,1,43
abandoned_in_state_rate,operational_start,2022-01-01,2024-07-01,30,post,-0.07001538785128238,-0.14573814629023982,-0.07572275843895744,1,43
abandoned_in_state_rate,operational_start,2022-04-01,2021-07-01,-9,pre,-0.15280522439015018,-0.14736462368041317,0.005440600709737006,1,51
abandoned_in_state_rate,operational_start,2022-04-01,2021-08-01,-8,pre,-0.10919384765646958,-0.1091220253529892,7.182230348037343e-05,1,51
abandoned_in_state_rate,operational_start,2022-04-01,2021-09-01,-7,pre,-0.08643813510774745,-0.07105204736783682,0.015386087739910632,1,51
abandoned_in_state_rate,operational_start,2022-04-01,2021-10-01,-6,pre,-0.07883284189277501,-0.07554130447489499,0.0032915374178800207,1,50
abandoned_in_state_rate,operational_start,2022-04-01,2021-11-01,-5,pre,-0.09036066691474674,-0.0957173944232036,-0.005356727508456848,1,50
abandoned_in_state_rate,operational_start,2022-04-01,2021-12-01,-4,pre,-0.10371143886539957,-0.10278136578917046,0.0009300730762291127,1,50
abandoned_in_state_rate,operational_start,2022-04-01,2022-01-01,-3,pre,-0.0557468107403896,-0.05352117192811423,0.0022256388122753653,1,49
abandoned_in_state_rate,operational_start,2022-04-01,2022-02-01,-2,pre,-0.0701788738409546,-0.06862413832922476,0.0015547355117298376,1,49
abandoned_in_state_rate,operational_start,2022-04-01,2022-04-01,0,post,-0.0747045327713079,-0.07059847121003532,0.004106061561272575,1,48
abandoned_in_state_rate,operational_start,2022-04-01,2022-05-01,1,post,-0.0645893892122067,-0.061264450820186056,0.0033249383920206325,1,48
abandoned_in_state_rate,operational_start,2022-04-01,2022-06-01,2,post,-0.06661903867629711,-0.07544421232338211,-0.008825173647084997,1,48
abandoned_in_state_rate,operational_start,2022-04-01,2022-07-01,3,post,-0.16502124607686602,-0.23456692941948917,-0.06954568334262314,1,48
abandoned_in_state_rate,operational_start,2022-04-01,2022-08-01,4,post,-0.1651511265613279,-0.24401005159134975,-0.07885892503002186,1,48
abandoned_in_state_rate,operational_start,2022-04-01,2022-09-01,5,post,-0.1713480006489176,-0.25262487897225405,-0.08127687832333648,1,48
abandoned_in_state_rate,operational_start,2022-04-01,2022-10-01,6,post,-0.15862723264337725,-0.2136151076138239,-0.05498787497044666,1,48
abandoned_in_state_rate,operational_start,2022-04-01,2022-11-01,7,post,-0.14437021018456003,-0.21258216746622915,-0.06821195728166914,1,48
abandoned_in_state_rate,operational_start,2022-04-01,2022-12-01,8,post,-0.14503469960644655,-0.2140726428934424,-0.06903794328699588,1,48
abandoned_in_state_rate,operational_start,2022-04-01,2023-01-01,9,post,-0.15543991191973153,-0.21375982408080213,-0.058319912161070596,1,48
abandoned_in_state_rate,operational_start,2022-04-01,2023-02-01,10,post,-0.11956691895665715,-0.1897094735220864,-0.07014255456542924,1,48
abandoned_in_state_rate,operational_start,2022-04-01,2023-03-01,11,post,-0.14862988265874297,-0.20904240612215252,-0.06041252346340955,1,48
abandoned_in_state_rate,operational_start,2022-04-01,2023-04-01,12,post,-0.1710418037607608,-0.2297315946484204,-0.0586897908876596,1,47
abandoned_in_state_rate,operational_start,2022-04-01,2023-05-01,13,post,-0.16813678629783074,-0.23885878345871503,-0.07072199716088427,1,47
abandoned_in_state_rate,operational_start,2022-04-01,2023-06-01,14,post,-0.19489193428424118,-0.2678875790621345,-0.07299564477789335,1,47
abandoned_in_state_rate,operational_start,2022-04-01,2023-07-01,15,post,-0.19970393256801555,-0.27335713357872776,-0.07365320101071222,1,47
abandoned_in_state_rate,operational_start,2022-04-01,2023-08-01,16,post,-0.16902255070854025,-0.2318650905338212,-0.06284253982528096,1,47
abandoned_in_state_rate,operational_start,2022-04-01,2023-09-01,17,post,-0.1694309664869159,-0.23585638042777413,-0.0664254139408582,1,46
abandoned_in_state_rate,operational_start,2022-04-01,2023-10-01,18,post,-0.17239063188246995,-0.23758178000580138,-0.06519114812333142,1,46
abandoned_in_state_rate,operational_start,2022-04-01,2023-11-01,19,post,-0.16233895441711577,-0.2308883160601941,-0.06854936164307833,1,46
abandoned_in_state_rate,operational_start,2022-04-01,2023-12-01,20,post,-0.15523440773825892,-0.22585159612561534,-0.07061718838735641,1,46
abandoned_in_state_rate,operational_start,2022-04-01,2024-01-01,21,post,-0.14383295698998497,-0.2144844938201872,-0.07065153683020223,1,46
abandoned_in_state_rate,operational_start,2022-04-01,2024-02-01,22,post,-0.15849217697079082,-0.2320258105595364,-0.07353363358874558,1,46
abandoned_in_state_rate,operational_start,2022-04-01,2024-03-01,23,post,-0.1803811464996556,-0.2513684554150453,-0.07098730891538974,1,46
abandoned_in_state_rate,operational_start,2022-04-01,2024-04-01,24,post,-0.1704784406232647,-0.24559256532940743,-0.07511412470614273,1,43
abandoned_in_state_rate,operational_start,2022-04-01,2024-05-01,25,post,-0.16365532095793167,-0.2375219675495474,-0.07386664659161574,1,43
abandoned_in_state_rate,operational_start,2022-04-01,2024-06-01,26,post,-0.15815733981827018,-0.23694818612771695,-0.07879084630944676,1,43
abandoned_in_state_rate,operational_start,2022-04-01,2024-07-01,27,post,-0.17622089479679248,-0.2519903885323797,-0.07576949373558722,1,43
abandoned_in_state_rate,operational_start,2022-04-01,2024-08-01,28,post,-0.18621758999233007,-0.270682300677655,-0.0844647106853249,1,43
abandoned_in_state_rate,operational_start,2022-04-01,2024-09-01,29,post,-0.14324240818082654,-0.22523328663194903,-0.08199087845112249,1,43
abandoned_in_state_rate,operational_start,2022-04-01,2024-10-01,30,post,-0.15088041294753746,-0.22954283481886245,-0.07866242187132498,1,43
abandoned_in_state_rate,operational_start,2023-04-01,2022-04-01,-12,pre,-0.04185510699480388,0.02266347802987824,0.06451858502468212,1,48
